epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.05,0.00012207,213304,20.5582,32.3447,58,752
0.02,6.10352e-05,1835344,1.54597,2.42992,73,828
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,93,992
0.05,6.10352e-05,229712,18.4122,28.8769,66,758
0.02,3.05176e-05,1966440,1.51047,2.37338,98,858
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,105,1023
0.05,3.05176e-05,246120,19.7974,30.8594,72,764
0.02,1.52588e-05,2097536,1.51972,2.38989,88,840
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,107,1072
0.05,1.52588e-05,262528,17.8908,28.0545,78,789
0.02,7.62939e-06,2228632,1.48677,2.34709,105,925
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,128,1079
0.05,7.62939e-06,278936,17.0654,27.3581,98,824
0.02,3.8147e-06,2359728,1.25029,1.9355,114,883
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,168,1113
0.05,3.8147e-06,295344,19.0838,30.217,156,997
0.02,1.90735e-06,2490824,1.65378,2.57017,121,1006
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,136,1086
0.05,1.90735e-06,311752,14.7192,23.3112,122,943
0.02,0.25,262192,35.7808,53.8396,6,718
0.002,0.25,16777264,4.46836e-08,1.25114e-05,14,892
0.05,0.25,32816,114.658,179.028,5,637
0.02,0.125,393288,6.32835,10.6535,9,659
0.002,0.125,25165896,4.46836e-08,1.25114e-05,22,790
0.05,0.125,49224,43.3369,69.6786,10,642
0.02,0.0625,524384,5.04688,7.83969,15,703
0.002,0.0625,33554528,0.000661687,0.00103845,26,726
0.05,0.0625,65632,48.6177,76.1151,13,667
0.02,0.03125,655480,4.26922,6.71938,19,672
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,37,883
0.05,0.03125,82040,42.3274,66.0356,17,836
0.02,0.015625,786576,3.16696,4.83237,27,738
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,33,845
0.05,0.015625,98448,31.9937,50.0682,20,728
0.02,0.0078125,917672,3.44956,5.54032,26,642
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,42,711
0.05,0.0078125,114856,30.5161,47.8269,26,621
0.02,0.00390625,1048768,2.66793,4.16451,32,648
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,45,744
0.05,0.00390625,131264,26.4548,41.8236,30,636
0.02,0.00195312,1179864,2.16764,3.41196,39,659
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,53,751
0.05,0.00195312,147672,21.3305,34.2796,36,675
0.02,0.000976562,1310960,1.82451,2.81915,43,656
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,59,765
0.05,0.000976562,164080,24.1189,37.7956,42,631
0.02,0.000488281,1442056,1.88094,2.91619,47,677
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,66,793
0.05,0.000488281,180488,20.0911,31.6953,47,661
0.02,0.000244141,1573152,2.34826,3.72419,54,687
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,74,894
0.05,0.000244141,196896,18.9712,30.8601,49,685
0.02,0.00012207,1704248,1.61207,2.55533,60,701
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,76,829
0.05,0.00012207,213304,18.3669,29.0406,56,663
0.02,6.10352e-05,1835344,1.53849,2.41811,66,732
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,80,858
0.05,6.10352e-05,229712,19.1665,29.9825,63,673
0.02,3.05176e-05,1966440,2.27162,3.54886,87,804
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,88,972
0.05,3.05176e-05,246120,18.3681,28.8325,69,689
0.02,1.52588e-05,2097536,1.37771,2.19411,82,756
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,93,905
0.05,1.52588e-05,262528,18.1928,28.5511,77,698
0.02,7.62939e-06,2228632,1.4794,2.33783,97,735
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,114,974
0.05,7.62939e-06,278936,17.5424,27.6296,91,708
0.02,3.8147e-06,2359728,2.01386,3.17277,102,781
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,120,966
0.05,3.8147e-06,295344,18.6355,29.3074,98,730
0.02,1.90735e-06,2490824,1.28354,1.99147,109,778
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,126,1026
0.05,1.90735e-06,311752,14.9578,23.7347,103,737
0.02,0.25,262192,19.6522,28.4973,6,555
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,578
0.05,0.25,32816,106.15,165.824,5,559
0.02,0.125,393288,4.56703,7.81642,8,581
0.002,0.125,25165896,4.46836e-08,1.25114e-05,16,627
0.05,0.125,49224,46.7507,73.1582,11,612
0.02,0.0625,524384,6.58569,9.92673,13,598
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,27,794
0.05,0.0625,65632,44.4048,69.3584,14,791
0.02,0.03125,655480,4.82355,7.43744,24,872
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,48,890
0.05,0.03125,82040,34.1549,53.6992,17,719
0.02,0.015625,786576,2.66422,4.17097,26,684
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,41,902
0.05,0.015625,98448,42.0471,65.6828,20,653
0.02,0.0078125,917672,2.98645,4.57108,30,719
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,45,787
0.05,0.0078125,114856,27.3056,43.9261,26,680
0.02,0.00390625,1048768,3.91192,5.98864,33,693
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,51,803
0.05,0.00390625,131264,33.0583,53.5861,37,664
0.02,0.00195312,1179864,2.42037,3.78059,39,705
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,62,806
0.05,0.00195312,147672,27.9491,43.9697,36,663
0.02,0.000976562,1310960,2.28868,3.57985,42,718
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,65,872
0.05,0.000976562,164080,22.9777,35.8497,43,705
0.02,0.000488281,1442056,2.0097,3.24746,55,789
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,69,908
0.05,0.000488281,180488,18.9033,30.4442,47,683
0.02,0.000244141,1573152,2.05427,3.26977,55,748
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,75,881
0.05,0.000244141,196896,28.9408,46.5087,52,698
0.02,0.00012207,1704248,1.69234,2.65798,87,776
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,77,1150
0.05,0.00012207,213304,20.7211,32.4183,61,732
0.02,6.10352e-05,1835344,1.6335,2.53634,80,806
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,88,948
0.05,6.10352e-05,229712,19.8409,31.0747,67,721
0.02,3.05176e-05,1966440,1.83725,2.81065,79,783
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,96,980
0.05,3.05176e-05,246120,18.2226,28.5814,72,761
0.02,1.52588e-05,2097536,1.51774,2.37359,84,792
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,99,1112
0.05,1.52588e-05,262528,17.2132,27.4608,77,753
0.02,7.62939e-06,2228632,1.36146,2.16984,100,842
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,126,1140
0.05,7.62939e-06,278936,18.7474,29.3486,98,802
0.02,3.8147e-06,2359728,1.50378,2.32934,113,880
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,119,1071
0.05,3.8147e-06,295344,17.4047,27.3416,99,756
0.02,1.90735e-06,2490824,1.34763,2.11449,114,836
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,130,1176
0.05,1.90735e-06,311752,15.1367,23.8534,109,816
