epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,63,192
0.05,0.000488281,90376,19.8982,31.634,46,93
0.02,0.000244141,786720,2.17506,3.39383,60,114
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,67,209
0.05,0.000244141,98592,21.626,33.9424,58,115
0.02,0.00012207,852280,1.77784,2.793,64,123
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,82,225
0.05,0.00012207,106808,20.2203,31.7737,56,106
0.02,6.10352e-05,917840,2.13709,3.41731,64,131
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,79,241
0.05,6.10352e-05,115024,18.2829,28.7203,63,115
0.02,3.05176e-05,983400,1.5257,2.39407,76,139
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,90,271
0.05,3.05176e-05,123240,18.6778,29.4262,67,122
0.02,1.52588e-05,1048960,1.62438,2.51831,80,149
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,90,286
0.05,1.52588e-05,131456,16.2283,25.7816,72,129
0.02,7.62939e-06,1114520,1.50965,2.33663,93,160
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,109,306
0.05,7.62939e-06,139672,19.0114,29.7741,90,137
0.02,3.8147e-06,1180080,1.50598,2.34938,97,175
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,112,330
0.05,3.8147e-06,147888,17.9747,28.1942,96,145
0.02,1.90735e-06,1245640,1.47755,2.28956,107,182
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,122,336
0.05,1.90735e-06,156104,16.0863,25.1916,102,164
0.02,0.25,131120,17.2965,26.373,6,24
0.002,0.25,8388656,4.46836e-08,1.25114e-05,12,34
0.05,0.25,16432,111.01,172.891,7,24
0.02,0.125,196680,6.36662,9.63069,10,31
0.002,0.125,12582984,4.46836e-08,1.25114e-05,16,51
0.05,0.125,24648,48.3393,75.4413,9,32
0.02,0.0625,262240,6.12868,9.72821,12,40
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,22,63
0.05,0.0625,32864,49.6284,77.4779,12,39
0.02,0.03125,327800,3.1787,5.07431,16,50
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,31,86
0.05,0.03125,41080,40.4783,63.2481,16,45
0.02,0.015625,393360,3.53054,5.36018,19,57
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,31,93
0.05,0.015625,49296,33.0781,54.458,21,54
0.02,0.0078125,458920,2.91403,4.45583,28,65
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,39,113
0.05,0.0078125,57512,28.8102,45.1501,27,62
0.02,0.00390625,524480,2.44397,3.76881,31,72
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,47,141
0.05,0.00390625,65728,32.3886,50.8288,32,70
0.02,0.00195312,590040,2.06929,3.2343,44,98
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,53,184
0.05,0.00195312,73944,23.5627,37.0577,34,77
0.02,0.000976562,655600,1.91421,2.92195,50,120
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,62,175
0.05,0.000976562,82160,22.9673,35.9499,39,91
0.02,0.000488281,721160,1.97569,3.05152,51,123
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,76,178
0.05,0.000488281,90376,22.1073,34.6794,46,102
0.02,0.000244141,786720,1.76948,2.73882,58,117
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,66,220
0.05,0.000244141,98592,24.3581,38.0505,51,106
0.02,0.00012207,852280,1.77162,2.71757,65,128
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,74,231
0.05,0.00012207,106808,18.3544,29.0533,52,107
0.02,6.10352e-05,917840,1.92266,3.0364,61,130
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,78,234
0.05,6.10352e-05,115024,16.0113,25.5607,57,109
0.02,3.05176e-05,983400,1.70259,2.70683,67,135
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,81,260
0.05,3.05176e-05,123240,18.25,28.6764,63,123
0.02,1.52588e-05,1048960,1.45458,2.25097,75,148
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,88,271
0.05,1.52588e-05,131456,17.2008,27.3255,68,123
0.02,7.62939e-06,1114520,1.40151,2.18099,93,151
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,116,289
0.05,7.62939e-06,139672,17.3871,27.2062,86,134
0.02,3.8147e-06,1180080,1.43871,2.24794,101,176
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,107,306
0.05,3.8147e-06,147888,16.2533,25.4313,107,146
0.02,1.90735e-06,1245640,1.37187,2.15826,100,179
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,112,324
0.05,1.90735e-06,156104,14.5208,23.0514,99,147
0.02,0.25,131120,18.6511,28.6785,6,22
0.002,0.25,8388656,4.46836e-08,1.25114e-05,9,31
0.05,0.25,16432,113.529,174.339,7,23
0.02,0.125,196680,9.6899,15.3925,10,32
0.002,0.125,12582984,4.46836e-08,1.25114e-05,18,51
0.05,0.125,24648,57.2718,90.0786,10,32
0.02,0.0625,262240,5.04349,7.85075,14,43
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,23,69
0.05,0.0625,32864,47.0201,73.246,13,42
0.02,0.03125,327800,3.88332,6.08754,17,56
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,30,95
0.05,0.03125,41080,35.7705,55.7775,17,48
0.02,0.015625,393360,4.51759,6.957,20,57
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,36,96
0.05,0.015625,49296,29.796,47.7738,22,52
0.02,0.0078125,458920,3.20939,4.92005,26,66
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,40,127
0.05,0.0078125,57512,31.036,49.4435,25,61
0.02,0.00390625,524480,2.59883,4.01768,30,74
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,48,140
0.05,0.00390625,65728,28.2466,44.1869,29,67
0.02,0.00195312,590040,2.53609,3.86674,37,88
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,52,146
0.05,0.00195312,73944,25.5242,40.1699,34,74
0.02,0.000976562,655600,1.92122,2.91866,44,98
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,52,167
0.05,0.000976562,82160,21.9577,34.4872,38,82
0.02,0.000488281,721160,1.98507,3.02751,49,109
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,60,172
0.05,0.000488281,90376,18.3453,29.3103,43,88
0.02,0.000244141,786720,1.82986,2.87282,59,118
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,69,194
0.05,0.000244141,98592,24.279,38.1636,54,101
0.02,0.00012207,852280,1.77383,2.6976,58,133
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,89,235
0.05,0.00012207,106808,21.3618,33.7261,59,108
0.02,6.10352e-05,917840,1.82642,2.83347,63,139
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,73,236
0.05,6.10352e-05,115024,17.1206,27.2686,65,111
0.02,3.05176e-05,983400,1.67475,2.66155,79,177
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,82,321
0.05,3.05176e-05,123240,18.7623,29.546,61,119
0.02,1.52588e-05,1048960,1.47758,2.26996,77,148
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,83,285
0.05,1.52588e-05,131456,18.3424,28.8377,72,126
0.02,7.62939e-06,1114520,1.56804,2.4261,89,152
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,114,289
0.05,7.62939e-06,139672,17.3327,27.0868,85,133
0.02,3.8147e-06,1180080,1.34394,2.0979,100,161
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,109,305
0.05,3.8147e-06,147888,16.4813,25.8105,89,140
0.02,1.90735e-06,1245640,1.39442,2.14575,108,180
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,115,324
0.05,1.90735e-06,156104,16.3363,25.5667,97,143
0.02,0.25,131120,19.8191,30.3997,6,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,10,31
0.05,0.25,16432,114.011,177.555,6,25
0.02,0.125,196680,5.29642,8.19966,9,31
0.002,0.125,12582984,4.46836e-08,1.25114e-05,16,53
0.05,0.125,24648,55.5242,87.2356,9,32
0.02,0.0625,262240,5.39276,8.63779,13,38
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,19,61
0.05,0.0625,32864,48.5931,75.9707,14,40
0.02,0.03125,327800,3.76072,5.79551,18,47
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,27,71
0.05,0.03125,41080,34.9704,54.6878,16,45
0.02,0.015625,393360,3.25751,5.04828,21,54
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,32,91
0.05,0.015625,49296,37.9532,59.9394,22,52
0.02,0.0078125,458920,2.72926,4.16944,28,66
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,46,120
0.05,0.0078125,57512,23.8468,37.9024,25,60
0.02,0.00390625,524480,3.11532,4.86743,31,77
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,40,128
0.05,0.00390625,65728,23.5728,37.2537,29,67
0.02,0.00195312,590040,2.27705,3.56034,35,89
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,49,150
0.05,0.00195312,73944,25.795,40.4408,34,75
0.02,0.000976562,655600,1.78711,2.85678,43,92
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,51,172
0.05,0.000976562,82160,20.9969,33.1263,38,82
0.02,0.000488281,721160,2.06117,3.26512,44,102
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,57,173
0.05,0.000488281,90376,21.0703,33.2685,42,97
0.02,0.000244141,786720,2.26504,3.52614,49,112
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,76,190
0.05,0.000244141,98592,22.4063,35.1455,53,119
0.02,0.00012207,852280,1.82362,2.83882,61,131
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,97,297
0.05,0.00012207,106808,19.0636,30.1189,60,119
0.02,6.10352e-05,917840,2.68803,4.18858,78,161
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,97,303
0.05,6.10352e-05,115024,19.4761,30.4295,65,123
0.02,3.05176e-05,983400,1.44272,2.23662,86,176
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,97,321
0.05,3.05176e-05,123240,18.0811,28.4736,70,133
0.02,1.52588e-05,1048960,1.50011,2.30037,93,177
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,107,346
0.05,1.52588e-05,131456,15.3886,24.3647,72,155
0.02,7.62939e-06,1114520,1.44963,2.25002,86,175
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,106,290
0.05,7.62939e-06,139672,17.9311,28.3403,79,139
0.02,3.8147e-06,1180080,1.25653,1.97379,104,167
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,113,401
0.05,3.8147e-06,147888,15.0123,23.8272,92,150
0.02,1.90735e-06,1245640,1.39811,2.1781,98,168
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,109,302
0.05,1.90735e-06,156104,16.2224,25.5964,95,140
0.02,0.25,131120,22.5485,34.6736,5,21
0.002,0.25,8388656,4.46836e-08,1.25114e-05,7,30
0.05,0.25,16432,115.309,181.87,6,22
0.02,0.125,196680,4.24063,7.06122,10,29
0.002,0.125,12582984,4.46836e-08,1.25114e-05,17,45
0.05,0.125,24648,47.462,74.4857,10,30
0.02,0.0625,262240,5.42967,8.10716,13,40
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,22,55
0.05,0.0625,32864,61.0278,96.5101,12,35
0.02,0.03125,327800,3.69656,5.76984,17,49
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,33,95
0.05,0.03125,41080,41.1475,64.4208,17,64
0.02,0.015625,393360,3.49876,5.47139,22,55
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,37,93
0.05,0.015625,49296,26.4025,43.1612,22,52
0.02,0.0078125,458920,2.62651,4.02707,26,66
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,44,114
0.05,0.0078125,57512,31.6696,50.4728,26,61
0.02,0.00390625,524480,2.56143,4.04901,31,72
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,51,139
0.05,0.00390625,65728,28.1347,43.9231,30,69
0.02,0.00195312,590040,2.23563,3.45164,43,85
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,48,157
0.05,0.00195312,73944,21.2364,33.8354,33,74
0.02,0.000976562,655600,2.50015,3.85977,43,95
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,64,161
0.05,0.000976562,82160,30.0319,47.8434,46,99
0.02,0.000488281,721160,2.057,3.20177,52,110
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,78,198
0.05,0.000488281,90376,24.1053,37.8208,48,99
0.02,0.000244141,786720,1.77975,2.72975,56,134
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,75,230
0.05,0.000244141,98592,23.7073,37.2106,58,109
0.02,0.00012207,852280,1.91303,3.0118,59,135
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,92,272
0.05,0.00012207,106808,17.4032,27.9626,53,107
0.02,6.10352e-05,917840,2.10379,3.29817,66,140
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,78,259
0.05,6.10352e-05,115024,17.9001,28.0975,61,117
0.02,3.05176e-05,983400,1.45574,2.2731,68,145
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,100,268
0.05,3.05176e-05,123240,17.1495,27.1076,66,123
0.02,1.52588e-05,1048960,1.31026,2.06591,77,157
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,90,294
0.05,1.52588e-05,131456,17.6175,27.4424,74,131
0.02,7.62939e-06,1114520,1.59747,2.50542,102,167
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,117,312
0.05,7.62939e-06,139672,14.064,22.7731,87,138
0.02,3.8147e-06,1180080,1.51297,2.41951,98,174
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,114,326
0.05,3.8147e-06,147888,16.1245,25.2215,95,145
0.02,1.90735e-06,1245640,1.31577,2.07578,111,177
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,117,345
0.05,1.90735e-06,156104,15.8001,24.7923,101,152
0.02,0.25,131120,22.1388,35.1066,6,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,10,33
0.05,0.25,16432,105.535,166.605,7,23
0.02,0.125,196680,5.47997,8.877,10,31
0.002,0.125,12582984,4.46836e-08,1.25114e-05,20,51
0.05,0.125,24648,55.2094,85.736,10,38
0.02,0.0625,262240,6.67444,9.87579,14,40
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,23,62
0.05,0.0625,32864,42.4217,66.7395,12,39
0.02,0.03125,327800,3.65968,5.56993,17,50
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,31,90
0.05,0.03125,41080,25.1119,41.4842,16,46
0.02,0.015625,393360,2.95482,4.63631,22,57
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,37,110
0.05,0.015625,49296,45.8632,71.8793,21,55
0.02,0.0078125,458920,2.65435,4.16007,27,68
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,40,121
0.05,0.0078125,57512,27.802,43.7053,25,61
0.02,0.00390625,524480,2.97855,4.53156,39,72
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,42,150
0.05,0.00390625,65728,25.2219,41.5235,28,72
0.02,0.00195312,590040,2.12537,3.28502,36,108
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,45,131
0.05,0.00195312,73944,27.3537,42.8155,36,81
0.02,0.000976562,655600,2.52309,4.10837,47,94
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,54,176
0.05,0.000976562,82160,19.9432,31.5567,39,84
0.02,0.000488281,721160,1.9463,3.06802,57,106
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,65,201
0.05,0.000488281,90376,22.7163,35.6797,45,99
0.02,0.000244141,786720,1.81786,2.81476,57,144
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,68,222
0.05,0.000244141,98592,20.7085,32.9655,48,97
0.02,0.00012207,852280,1.99909,3.09554,54,118
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,76,205
0.05,0.00012207,106808,19.2902,30.2995,56,129
0.02,6.10352e-05,917840,2.1746,3.44268,58,121
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,69,254
0.05,6.10352e-05,115024,18.6288,29.2198,59,121
0.02,3.05176e-05,983400,1.62721,2.51466,66,145
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,90,272
0.05,3.05176e-05,123240,18.7459,29.5948,67,129
0.02,1.52588e-05,1048960,1.64771,2.53738,69,146
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,86,252
0.05,1.52588e-05,131456,15.8928,25.1733,66,121
0.02,7.62939e-06,1114520,1.5376,2.37134,87,151
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,98,278
0.05,7.62939e-06,139672,16.6349,26.2361,81,133
0.02,3.8147e-06,1180080,1.56736,2.44313,94,158
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,107,395
0.05,3.8147e-06,147888,16.597,25.9465,86,139
0.02,1.90735e-06,1245640,1.35155,2.11918,120,204
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,116,335
0.05,1.90735e-06,156104,16.0414,25.1467,100,143
0.02,0.25,131120,16.7291,26.9153,6,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,10,32
0.05,0.25,16432,108.589,170.762,6,24
0.02,0.125,196680,7.01269,10.8543,9,32
0.002,0.125,12582984,4.46836e-08,1.25114e-05,18,54
0.05,0.125,24648,46.8771,73.6724,9,32
0.02,0.0625,262240,8.10069,12.7654,14,38
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,19,67
0.05,0.0625,32864,45.3835,71.1271,14,39
0.02,0.03125,327800,4.0167,6.28719,17,47
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,30,82
0.05,0.03125,41080,31.8127,50.2987,17,44
0.02,0.015625,393360,2.83966,4.3785,21,55
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,34,103
0.05,0.015625,49296,33.3375,51.9459,22,56
0.02,0.0078125,458920,2.41191,3.81154,26,65
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,42,114
0.05,0.0078125,57512,27.3759,42.9093,25,62
0.02,0.00390625,524480,2.34172,3.63402,33,74
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,46,136
0.05,0.00390625,65728,29.0698,45.339,30,66
0.02,0.00195312,590040,2.73309,4.2278,35,83
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,49,153
0.05,0.00195312,73944,23.2848,36.7645,34,75
0.02,0.000976562,655600,2.8988,4.47686,41,95
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,53,155
0.05,0.000976562,82160,25.0799,39.1592,42,82
0.02,0.000488281,721160,1.87264,2.97085,48,103
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,58,189
0.05,0.000488281,90376,21.2219,33.5209,41,89
0.02,0.000244141,786720,1.84532,2.81479,49,110
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,66,177
0.05,0.000244141,98592,21.5211,33.7675,46,95
0.02,0.00012207,852280,1.81408,2.80213,55,119
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,72,203
0.05,0.00012207,106808,18.2986,28.9812,51,101
0.02,6.10352e-05,917840,1.87288,2.87595,58,131
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,76,240
0.05,6.10352e-05,115024,18.4143,28.9113,57,110
0.02,3.05176e-05,983400,1.60645,2.55028,67,133
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,84,242
0.05,3.05176e-05,123240,17.5809,27.9008,64,117
0.02,1.52588e-05,1048960,1.44629,2.26434,74,147
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,83,275
0.05,1.52588e-05,131456,18.2392,28.717,69,128
0.02,7.62939e-06,1114520,1.51268,2.35664,88,156
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,98,294
0.05,7.62939e-06,139672,17.3665,27.3862,83,133
0.02,3.8147e-06,1180080,1.5114,2.36556,96,164
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,110,300
0.05,3.8147e-06,147888,16.661,26.0619,90,143
0.02,1.90735e-06,1245640,1.37309,2.14374,102,171
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,114,319
0.05,1.90735e-06,156104,16.8703,26.4846,101,152
0.02,0.25,131120,16.7975,27.6977,6,22
0.002,0.25,8388656,4.46836e-08,1.25114e-05,8,32
0.05,0.25,16432,112.995,178.944,6,24
0.02,0.125,196680,6.12063,9.38257,10,32
0.002,0.125,12582984,4.46836e-08,1.25114e-05,17,58
0.05,0.125,24648,48.7518,75.9816,9,31
0.02,0.0625,262240,5.36688,8.09625,13,37
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,21,76
0.05,0.0625,32864,48.6896,76.5285,13,38
0.02,0.03125,327800,3.9991,6.54556,19,48
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,29,74
0.05,0.03125,41080,32.575,51.4555,15,43
0.02,0.015625,393360,3.27645,5.13929,19,57
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,33,102
0.05,0.015625,49296,36.4414,56.8295,20,51
0.02,0.0078125,458920,2.64941,4.10219,27,63
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,41,123
0.05,0.0078125,57512,29.9242,47.0562,25,58
0.02,0.00390625,524480,2.6341,4.05239,33,75
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,48,138
0.05,0.00390625,65728,35.2369,55.5838,31,69
0.02,0.00195312,590040,2.06387,3.36306,37,88
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,45,157
0.05,0.00195312,73944,32.1059,50.9798,36,76
0.02,0.000976562,655600,2.47656,3.87592,43,89
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,60,187
0.05,0.000976562,82160,24.0964,37.543,51,88
0.02,0.000488281,721160,2.51464,3.97344,45,114
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,61,187
0.05,0.000488281,90376,23.6275,36.9687,43,88
0.02,0.000244141,786720,1.58172,2.4816,51,118
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,77,201
0.05,0.000244141,98592,18.2613,29.1352,49,99
0.02,0.00012207,852280,1.65199,2.54762,58,119
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,68,221
0.05,0.00012207,106808,18.8827,30.0036,54,107
0.02,6.10352e-05,917840,3.02577,4.71567,63,124
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,76,236
0.05,6.10352e-05,115024,19.4334,30.3823,57,110
0.02,3.05176e-05,983400,1.49024,2.31487,65,134
