epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,58,712
0.05,0.000488281,180488,20.5876,32.4835,43,591
0.02,0.000244141,1573152,1.77768,2.79465,49,630
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,59,740
0.05,0.000244141,196896,17.0892,27.7743,48,606
0.02,0.00012207,1704248,1.63064,2.50854,56,647
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,72,760
0.05,0.00012207,213304,20.0719,31.7539,57,605
0.02,6.10352e-05,1835344,1.56486,2.40892,62,640
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,74,771
0.05,6.10352e-05,229712,21.4007,33.5156,58,618
0.02,3.05176e-05,1966440,1.67176,2.62872,65,656
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,80,808
0.05,3.05176e-05,246120,19.4432,30.3977,63,638
0.02,1.52588e-05,2097536,1.47866,2.42865,76,674
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,84,810
0.05,1.52588e-05,262528,16.1141,25.4503,67,640
0.02,7.62939e-06,2228632,1.36864,2.11533,90,672
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,107,836
0.05,7.62939e-06,278936,17.5587,27.5381,83,655
0.02,3.8147e-06,2359728,1.27379,1.9891,94,695
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,109,871
0.05,3.8147e-06,295344,16.4977,26.3691,90,653
0.02,1.90735e-06,2490824,1.36172,2.14219,101,695
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,116,878
0.05,1.90735e-06,311752,13.3085,21.2584,95,666
0.02,0.25,262192,22.7111,36.8329,6,509
0.002,0.25,16777264,4.46836e-08,1.25114e-05,7,553
0.05,0.25,32816,107.68,168.777,5,532
0.02,0.125,393288,12.3865,18.798,9,528
0.002,0.125,25165896,4.46836e-08,1.25114e-05,15,566
0.05,0.125,49224,45.8699,71.8394,10,520
0.02,0.0625,524384,5.10531,7.57157,12,540
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,21,576
0.05,0.0625,65632,44.6635,69.8613,11,550
0.02,0.03125,655480,3.43149,5.26183,16,538
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,27,600
0.05,0.03125,82040,33.7228,53.0526,16,543
0.02,0.015625,786576,4.2075,6.48813,20,548
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,33,609
0.05,0.015625,98448,32.8322,52.3339,20,544
0.02,0.0078125,917672,2.68125,4.07264,25,564
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,38,639
0.05,0.0078125,114856,19.3448,31.8849,24,551
0.02,0.00390625,1048768,2.66937,4.1826,31,576
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,36,658
0.05,0.00390625,131264,23.3137,38.7756,27,564
0.02,0.00195312,1179864,2.18742,3.43211,34,583
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,46,671
0.05,0.00195312,147672,25.1791,39.2343,32,581
0.02,0.000976562,1310960,1.96826,3.00287,38,598
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,54,699
0.05,0.000976562,164080,24.6452,38.8107,36,583
0.02,0.000488281,1442056,1.96711,3.06612,44,612
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,61,726
0.05,0.000488281,180488,22.2038,34.8627,42,587
0.02,0.000244141,1573152,1.76573,2.74572,54,695
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,63,858
0.05,0.000244141,196896,23.2999,37.2111,46,594
0.02,0.00012207,1704248,1.65623,2.55628,54,655
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,70,754
0.05,0.00012207,213304,21.3873,33.3801,51,619
0.02,6.10352e-05,1835344,2.69546,4.16755,62,654
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,77,779
0.05,6.10352e-05,229712,17.7377,27.9168,57,622
0.02,3.05176e-05,1966440,1.53657,2.39924,66,649
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,84,806
0.05,3.05176e-05,246120,19.21,30.0243,67,621
0.02,1.52588e-05,2097536,1.77074,2.75663,74,652
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,92,830
0.05,1.52588e-05,262528,17.5231,27.3258,71,640
0.02,7.62939e-06,2228632,1.42961,2.24181,86,675
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,103,839
0.05,7.62939e-06,278936,16.3331,25.7449,85,648
0.02,3.8147e-06,2359728,1.24464,1.98919,102,680
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,106,860
0.05,3.8147e-06,295344,16.6551,26.0322,89,648
0.02,1.90735e-06,2490824,1.64749,2.58279,102,699
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,110,881
0.05,1.90735e-06,311752,17.7878,27.8786,96,673
0.02,0.25,262192,18.7052,28.2324,5,512
0.002,0.25,16777264,4.46836e-08,1.25114e-05,11,526
0.05,0.25,32816,112.349,176.651,5,511
0.02,0.125,393288,7.25577,11.1557,10,520
0.002,0.125,25165896,4.46836e-08,1.25114e-05,17,550
0.05,0.125,49224,57.0923,89.2518,8,534
0.02,0.0625,524384,4.66101,7.05166,13,539
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,19,573
0.05,0.0625,65632,47.6278,75.8118,11,528
0.02,0.03125,655480,4.56611,7.07557,17,541
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,28,588
0.05,0.03125,82040,34.3037,53.6313,15,539
0.02,0.015625,786576,7.86336,12.2379,19,559
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,627
0.05,0.015625,98448,34.3444,53.5546,19,581
0.02,0.0078125,917672,2.57721,3.96474,27,560
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,39,647
0.05,0.0078125,114856,27.0706,42.7333,23,556
0.02,0.00390625,1048768,2.68952,4.39133,31,583
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,43,668
0.05,0.00390625,131264,27.4055,43.508,27,562
0.02,0.00195312,1179864,2.00761,3.20679,35,598
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,48,680
0.05,0.00195312,147672,23.8302,37.4378,32,586
0.02,0.000976562,1310960,1.91024,2.92894,40,596
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,698
0.05,0.000976562,164080,23.3243,36.4666,38,601
0.02,0.000488281,1442056,1.81302,2.80207,45,620
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,59,729
0.05,0.000488281,180488,18.7263,29.822,44,624
0.02,0.000244141,1573152,1.90694,2.9895,72,735
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,70,842
0.05,0.000244141,196896,18.1312,29.1531,47,653
0.02,0.00012207,1704248,1.67988,2.62234,66,656
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,74,901
0.05,0.00012207,213304,18.265,28.9406,60,723
0.02,6.10352e-05,1835344,1.66138,2.57135,66,754
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,83,871
0.05,6.10352e-05,229712,17.8006,28.0866,80,727
0.02,3.05176e-05,1966440,1.50682,2.37239,74,945
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,119,902
0.05,3.05176e-05,246120,16.7488,26.5048,68,695
0.02,1.52588e-05,2097536,1.87894,2.85163,74,659
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,87,830
0.05,1.52588e-05,262528,18.8068,29.5531,72,631
0.02,7.62939e-06,2228632,1.42764,2.20674,87,677
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,105,922
0.05,7.62939e-06,278936,15.8888,25.0706,85,640
0.02,3.8147e-06,2359728,2.00453,3.1339,97,688
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,108,856
0.05,3.8147e-06,295344,16.6403,26.1354,93,660
0.02,1.90735e-06,2490824,1.24538,1.97165,108,699
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,111,883
0.05,1.90735e-06,311752,16.0041,25.1211,97,668
0.02,0.25,262192,18.3955,30.6656,11,506
0.002,0.25,16777264,0.38891,0.521926,11,577
0.05,0.25,32816,99.4804,158.477,5,534
0.02,0.125,393288,5.03868,7.90296,9,528
0.002,0.125,25165896,4.46836e-08,1.25114e-05,14,573
0.05,0.125,49224,49.1222,77.3245,8,524
0.02,0.0625,524384,7.08317,10.9312,13,554
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,20,574
0.05,0.0625,65632,44.6832,69.8002,11,527
0.02,0.03125,655480,4.72298,7.28058,16,606
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,25,609
0.05,0.03125,82040,37.1098,58.2788,15,530
0.02,0.015625,786576,4.18221,6.58877,19,556
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,617
0.05,0.015625,98448,37.7097,59.3406,20,546
0.02,0.0078125,917672,2.65181,4.06296,26,569
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,36,641
0.05,0.0078125,114856,30.2611,47.3883,25,557
0.02,0.00390625,1048768,2.17281,3.34523,30,575
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,43,680
0.05,0.00390625,131264,26.209,41.1031,28,568
0.02,0.00195312,1179864,2.04805,3.22512,34,595
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,52,746
0.05,0.00195312,147672,29.3762,45.8731,35,691
0.02,0.000976562,1310960,1.8629,2.9352,41,702
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,55,826
0.05,0.000976562,164080,24.5358,38.3588,47,717
0.02,0.000488281,1442056,1.93611,3.02326,48,760
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,59,836
0.05,0.000488281,180488,19.912,31.4769,44,628
0.02,0.000244141,1573152,1.88487,2.93198,51,663
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,66,897
0.05,0.000244141,196896,25.1089,39.7864,51,706
0.02,0.00012207,1704248,1.71435,2.67742,64,748
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,68,803
0.05,0.00012207,213304,20.2623,31.552,54,629
0.02,6.10352e-05,1835344,1.76879,2.73724,60,670
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,72,804
0.05,6.10352e-05,229712,17.5123,27.9715,60,620
0.02,3.05176e-05,1966440,1.62108,2.51,70,659
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,79,828
0.05,3.05176e-05,246120,18.7699,29.4336,65,625
0.02,1.52588e-05,2097536,1.64681,2.58317,75,714
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,87,835
0.05,1.52588e-05,262528,17.7416,27.9531,69,633
0.02,7.62939e-06,2228632,1.44352,2.22314,91,669
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,105,946
0.05,7.62939e-06,278936,16.5613,26.2402,83,652
0.02,3.8147e-06,2359728,1.68767,2.63307,94,701
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,106,858
0.05,3.8147e-06,295344,15.8359,24.853,89,660
0.02,1.90735e-06,2490824,1.46674,2.30577,101,698
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,137,866
0.05,1.90735e-06,311752,15.5309,24.4284,98,662
0.02,0.25,262192,19.9274,30.0906,5,513
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,529
0.05,0.25,32816,111.172,173.091,6,510
0.02,0.125,393288,4.41609,7.09172,9,532
0.002,0.125,25165896,4.46836e-08,1.25114e-05,16,561
0.05,0.125,49224,61.9773,96.8675,9,523
0.02,0.0625,524384,5.5069,8.36967,11,543
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,21,577
0.05,0.0625,65632,55.9114,88.3771,12,527
0.02,0.03125,655480,3.69255,5.58198,18,558
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,27,609
0.05,0.03125,82040,35.6515,55.6553,16,538
0.02,0.015625,786576,3.01568,4.76924,19,553
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,30,615
0.05,0.015625,98448,32.4829,51.4592,20,546
0.02,0.0078125,917672,2.65285,4.30559,23,572
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,37,631
0.05,0.0078125,114856,26.743,42.0781,26,567
0.02,0.00390625,1048768,2.30841,3.64252,29,587
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,43,701
0.05,0.00390625,131264,30.78,48.6029,28,574
0.02,0.00195312,1179864,2.04566,3.23513,34,598
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,47,714
0.05,0.00195312,147672,24.3977,38.3395,45,805
0.02,0.000976562,1310960,1.91652,2.96071,52,871
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,63,856
0.05,0.000976562,164080,20.6324,32.5861,38,735
0.02,0.000488281,1442056,1.8673,2.8656,45,619
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,60,730
0.05,0.000488281,180488,18.0402,28.9306,42,604
0.02,0.000244141,1573152,1.82852,2.89572,51,630
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,66,734
0.05,0.000244141,196896,26.837,42.7966,46,606
0.02,0.00012207,1704248,1.65667,2.61137,55,641
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,72,761
0.05,0.00012207,213304,21.3855,33.5384,52,613
0.02,6.10352e-05,1835344,1.5117,2.36807,62,643
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,76,773
0.05,6.10352e-05,229712,20.4719,31.9517,57,622
0.02,3.05176e-05,1966440,1.74274,2.74728,68,670
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,84,824
0.05,3.05176e-05,246120,20.9377,32.8614,64,632
0.02,1.52588e-05,2097536,1.63827,2.54632,75,668
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,86,827
0.05,1.52588e-05,262528,22.345,35.3366,71,641
0.02,7.62939e-06,2228632,1.42421,2.20148,88,672
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,106,848
0.05,7.62939e-06,278936,16.1601,25.5043,88,649
0.02,3.8147e-06,2359728,1.30607,2.02197,95,688
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,110,908
0.05,3.8147e-06,295344,23.2942,37.1642,89,660
0.02,1.90735e-06,2490824,1.34076,2.07312,103,691
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,116,885
0.05,1.90735e-06,311752,16.0866,25.2735,95,677
0.02,0.25,262192,18.4301,27.0085,7,511
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,542
0.05,0.25,32816,110.821,172.069,6,506
0.02,0.125,393288,5.85179,8.84122,8,518
0.002,0.125,25165896,4.46836e-08,1.25114e-05,18,558
0.05,0.125,49224,50.0975,78.6659,8,527
0.02,0.0625,524384,5.56627,8.52938,13,538
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,18,586
0.05,0.0625,65632,47.0459,73.5069,12,522
0.02,0.03125,655480,4.11728,6.82129,16,540
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,27,604
0.05,0.03125,82040,30.1223,47.7403,16,532
0.02,0.015625,786576,5.00728,7.75768,21,557
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,608
0.05,0.015625,98448,32.7939,51.1024,20,544
0.02,0.0078125,917672,2.89768,4.47616,23,573
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,38,643
0.05,0.0078125,114856,30.595,48.1417,23,560
0.02,0.00390625,1048768,3.40685,5.25008,31,576
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,41,652
0.05,0.00390625,131264,27.056,42.8335,29,578
0.02,0.00195312,1179864,2.72277,4.27753,34,591
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,46,682
0.05,0.00195312,147672,23.3904,36.9021,33,577
0.02,0.000976562,1310960,2.36392,3.64912,39,597
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,56,693
0.05,0.000976562,164080,25.2204,39.4074,38,590
0.02,0.000488281,1442056,1.71779,2.69662,43,616
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,58,716
0.05,0.000488281,180488,21.1371,33.2864,42,594
0.02,0.000244141,1573152,2.25237,3.52917,49,627
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,63,739
0.05,0.000244141,196896,19.4932,30.6336,47,619
0.02,0.00012207,1704248,1.84175,2.83754,60,646
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,74,761
0.05,0.00012207,213304,19.7435,30.9795,52,614
0.02,6.10352e-05,1835344,2.16153,3.32151,60,655
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,78,779
0.05,6.10352e-05,229712,17.5408,27.8193,67,652
0.02,3.05176e-05,1966440,1.59434,2.49828,93,1422
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,79,802
0.05,3.05176e-05,246120,16.2857,26.066,63,621
0.02,1.52588e-05,2097536,1.32606,2.07778,72,672
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,84,815
0.05,1.52588e-05,262528,21.9448,34.5396,74,631
0.02,7.62939e-06,2228632,1.45973,2.29229,89,674
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,111,841
0.05,7.62939e-06,278936,17.1562,26.9023,85,642
0.02,3.8147e-06,2359728,1.62661,2.55318,94,682
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,113,853
0.05,3.8147e-06,295344,15.1283,23.8445,97,651
0.02,1.90735e-06,2490824,1.25386,1.98535,105,698
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,112,878
0.05,1.90735e-06,311752,17.2801,27.1702,94,665
0.02,0.25,262192,22.1766,34.175,5,508
0.002,0.25,16777264,4.46836e-08,1.25114e-05,10,522
0.05,0.25,32816,84.0785,144.204,5,516
0.02,0.125,393288,5.70347,8.73224,9,527
0.002,0.125,25165896,4.46836e-08,1.25114e-05,15,553
0.05,0.125,49224,91.1237,143.733,8,514
0.02,0.0625,524384,4.77938,7.32965,13,532
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,18,564
0.05,0.0625,65632,45.7012,71.4303,12,531
0.02,0.03125,655480,3.71568,5.75216,15,543
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,24,591
0.05,0.03125,82040,38.7735,61.4374,16,531
0.02,0.015625,786576,3.73006,5.68431,21,553
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,608
0.05,0.015625,98448,35.3675,54.8174,19,536
0.02,0.0078125,917672,2.50779,3.93304,24,562
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,37,635
0.05,0.0078125,114856,28.0978,44.2956,24,545
0.02,0.00390625,1048768,2.65292,4.10817,31,575
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,43,646
0.05,0.00390625,131264,26.2977,41.1856,30,575
0.02,0.00195312,1179864,2.6089,3.98031,36,577
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,47,661
0.05,0.00195312,147672,24.048,37.7582,32,579
0.02,0.000976562,1310960,1.90513,2.96158,39,613
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,685
0.05,0.000976562,164080,22.7227,35.5658,38,586
0.02,0.000488281,1442056,2.11265,3.22699,45,598
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,57,712
0.05,0.000488281,180488,21.4341,33.7905,41,587
0.02,0.000244141,1573152,1.92193,2.93165,52,660
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,63,748
0.05,0.000244141,196896,21.4211,33.6306,47,604
0.02,0.00012207,1704248,1.70171,2.6629,57,619
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,79,758
0.05,0.00012207,213304,18.5634,29.3522,53,604
0.02,6.10352e-05,1835344,1.685,2.64468,61,632
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,76,779
0.05,6.10352e-05,229712,21.4558,33.4742,57,608
0.02,3.05176e-05,1966440,1.59634,2.48607,67,643
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,80,797
0.05,3.05176e-05,246120,18.3737,28.6754,61,620
0.02,1.52588e-05,2097536,1.75746,2.70437,72,664
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,84,813
0.05,1.52588e-05,262528,20.7381,32.4621,69,640
0.02,7.62939e-06,2228632,1.8693,2.98387,88,663
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,108,933
0.05,7.62939e-06,278936,16.2031,25.6961,82,644
0.02,3.8147e-06,2359728,1.51332,2.31076,95,679
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,110,868
0.05,3.8147e-06,295344,13.374,21.5634,90,662
0.02,1.90735e-06,2490824,1.4782,2.30867,105,680
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,114,901
0.05,1.90735e-06,311752,15.4894,24.3237,98,783
0.02,0.25,262192,19.8169,29.7667,5,508
0.002,0.25,16777264,2.34156,3.20739,11,536
0.05,0.25,32816,74.9467,130.353,5,527
0.02,0.125,393288,5.75742,8.74935,9,523
0.002,0.125,25165896,4.46836e-08,1.25114e-05,16,554
0.05,0.125,49224,50.233,78.552,8,523
0.02,0.0625,524384,4.99506,7.63581,12,530
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,20,564
0.05,0.0625,65632,68.2456,107.433,12,518
0.02,0.03125,655480,4.58322,6.96178,15,537
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,31,584
0.05,0.03125,82040,40.1549,62.7091,14,542
0.02,0.015625,786576,4.25678,6.61706,19,554
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,31,606
0.05,0.015625,98448,30.4405,47.959,20,538
0.02,0.0078125,917672,2.90266,4.43202,26,573
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,37,648
0.05,0.0078125,114856,25.2766,40.2261,24,551
0.02,0.00390625,1048768,2.43875,3.69309,29,574
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,44,673
0.05,0.00390625,131264,27.8873,43.3546,27,568
0.02,0.00195312,1179864,2.50988,3.83969,35,608
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,48,673
0.05,0.00195312,147672,24.8574,38.9578,32,567
0.02,0.000976562,1310960,2.0685,3.21256,40,592
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,708
0.05,0.000976562,164080,21.5493,33.9202,39,594
0.02,0.000488281,1442056,2.10184,3.26674,45,602
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,60,716
0.05,0.000488281,180488,22.154,34.783,43,578
0.02,0.000244141,1573152,1.96728,3.07817,49,624
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,65,780
0.05,0.000244141,196896,24.9834,39.6097,47,623
0.02,0.00012207,1704248,1.68829,2.59556,56,637
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,70,751
0.05,0.00012207,213304,20.7207,32.5024,51,606
0.02,6.10352e-05,1835344,1.65653,2.58717,61,638
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,74,785
0.05,6.10352e-05,229712,24.3214,38.562,56,617
0.02,3.05176e-05,1966440,1.73632,2.70305,67,652
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,100,813
0.05,3.05176e-05,246120,17.9382,28.2168,62,630
0.02,1.52588e-05,2097536,1.65734,2.54989,74,663
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,86,816
0.05,1.52588e-05,262528,17.4887,27.4128,69,628
0.02,7.62939e-06,2228632,1.71366,2.63796,89,668
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,121,867
0.05,7.62939e-06,278936,17.0834,27.0151,84,647
0.02,3.8147e-06,2359728,1.53884,2.3791,94,679
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,113,932
0.05,3.8147e-06,295344,16.0487,25.2891,91,657
0.02,1.90735e-06,2490824,1.25723,2.00056,103,707
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,112,870
0.05,1.90735e-06,311752,16.5285,26.1239,97,665
0.02,0.25,262192,21.4552,33.6556,5,514
0.002,0.25,16777264,4.46836e-08,1.25114e-05,10,536
0.05,0.25,32816,114.223,180.985,5,505
0.02,0.125,393288,5.7655,9.50246,8,527
0.002,0.125,25165896,4.46836e-08,1.25114e-05,17,556
0.05,0.125,49224,48.3384,75.6944,8,511
0.02,0.0625,524384,5.40801,8.43132,12,535
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,21,576
0.05,0.0625,65632,46.8373,72.8645,12,661
0.02,0.03125,655480,2.87717,4.88452,18,689
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,28,677
0.05,0.03125,82040,33.9117,53.1101,21,662
0.02,0.015625,786576,3.47581,5.22063,28,716
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,38,831
0.05,0.015625,98448,32.0967,49.8788,21,633
0.02,0.0078125,917672,2.4877,3.92623,26,636
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,35,723
0.05,0.0078125,114856,25.9729,40.9753,28,609
0.02,0.00390625,1048768,2.38774,3.72201,45,807
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,49,774
0.05,0.00390625,131264,31.0067,48.436,29,753
0.02,0.00195312,1179864,2.22548,3.41359,40,677
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,59,852
0.05,0.00195312,147672,26.6304,41.5605,35,653
0.02,0.000976562,1310960,1.92692,3.00888,51,692
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,69,1002
0.05,0.000976562,164080,21.7642,35.0086,46,700
0.02,0.000488281,1442056,2.04202,3.14995,47,716
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,87,851
0.05,0.000488281,180488,21.8402,34.2812,43,715
0.02,0.000244141,1573152,1.90933,2.97639,53,730
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,93,957
0.05,0.000244141,196896,17.5591,28.1502,63,805
0.02,0.00012207,1704248,1.71379,2.64708,65,748
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,70,1021
0.05,0.00012207,213304,21.0227,32.9874,60,794
0.02,6.10352e-05,1835344,1.92446,2.98661,78,787
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,112,973
0.05,6.10352e-05,229712,21.9557,34.5842,73,763
0.02,3.05176e-05,1966440,1.9208,2.98213,91,816
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,96,1024
0.05,3.05176e-05,246120,18.6115,29.1807,81,740
0.02,1.52588e-05,2097536,1.38986,2.17949,89,785
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,90,1039
0.05,1.52588e-05,262528,19.3462,30.4429,103,816
0.02,7.62939e-06,2228632,1.42763,2.21799,113,806
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,120,1135
0.05,7.62939e-06,278936,16.87,26.7312,111,827
0.02,3.8147e-06,2359728,1.42404,2.22249,123,884
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,132,1168
0.05,3.8147e-06,295344,16.5241,26.0094,105,792
0.02,1.90735e-06,2490824,1.47593,2.29593,131,854
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,165,1185
0.05,1.90735e-06,311752,16.1983,25.5457,114,776
0.02,0.25,262192,24.1414,37.8744,6,646
0.002,0.25,16777264,4.46836e-08,1.25114e-05,21,665
0.05,0.25,32816,110.619,171.951,7,615
0.02,0.125,393288,5.06267,8.43118,14,656
0.002,0.125,25165896,4.46836e-08,1.25114e-05,31,744
0.05,0.125,49224,47.5697,74.6528,11,692
0.02,0.0625,524384,5.89547,9.20704,12,650
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,25,733
0.05,0.0625,65632,49.8366,78.3014,17,693
0.02,0.03125,655480,3.79057,5.89398,18,703
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,36,797
