epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.002,0.000244141,196704,78.6439,123.657,12,564
0.05,0.000244141,12384,2603.75,4110,12,554
0.02,0.00012207,26728,1147.75,1811.76,12,563
0.002,0.00012207,213096,75.7405,119.257,12,579
0.05,0.00012207,13416,2583.01,4078.2,12,560
0.02,6.10352e-05,28784,1135.02,1791.01,12,559
0.002,6.10352e-05,229488,71.4672,112.661,13,582
0.05,6.10352e-05,14448,2552.6,4030.45,13,572
0.02,3.05176e-05,30840,1132.08,1786.29,13,571
0.002,3.05176e-05,245880,62.9233,101.242,13,587
0.05,3.05176e-05,15480,2575.08,4064.11,13,653
0.02,1.52588e-05,32896,1074.67,1696.74,12,646
0.002,1.52588e-05,262272,73.8298,115.989,14,620
0.05,1.52588e-05,16512,2539.81,4009.1,14,600
0.02,7.62939e-06,34952,1100.2,1736.88,14,611
0.002,7.62939e-06,278664,64.3542,102.219,16,667
0.05,7.62939e-06,17544,2485.18,3924.24,15,735
0.02,3.8147e-06,37008,1070.78,1691.22,14,629
0.002,3.8147e-06,295056,72.2829,113.742,16,603
0.05,3.8147e-06,18576,2487.28,3926.44,14,587
0.02,1.90735e-06,39064,1065.74,1683.76,18,596
0.002,1.90735e-06,311448,67.3345,105.961,16,613
0.05,1.90735e-06,19608,2500.97,3948.45,15,594
0.02,0.25,4112,1488.26,2349.17,3,501
0.002,0.25,32784,139.549,219.205,3,504
0.05,0.25,2064,3179.24,5013.17,3,503
0.02,0.125,6168,1397.07,2203.26,4,518
0.002,0.125,49176,118.731,186.292,4,512
0.05,0.125,3096,2802.27,4429.61,4,514
0.02,0.0625,8224,1340.4,2114.26,5,512
0.002,0.0625,65568,106.643,167.346,5,515
0.05,0.0625,4128,2723.52,4300.19,7,508
0.02,0.03125,10280,1218.04,1924.37,5,528
0.002,0.03125,81960,81.7342,130.945,9,521
0.05,0.03125,5160,2809.3,4434.28,6,519
0.02,0.015625,12336,991.879,1591.2,6,535
0.002,0.015625,98352,91.0153,143.326,7,544
0.05,0.015625,6192,2731.27,4312.09,7,528
0.02,0.0078125,14392,1244.51,1962.9,8,528
0.002,0.0078125,114744,84.4017,133.22,8,534
0.05,0.0078125,7224,2749.5,4341.83,7,547
0.02,0.00390625,16448,1232,1943.66,7,536
0.002,0.00390625,131136,86.8869,136.482,8,539
0.05,0.00390625,8256,2649.7,4182.34,10,534
0.02,0.00195312,18504,1128.09,1781.31,9,538
0.002,0.00195312,147528,70.2393,113.316,8,545
0.05,0.00195312,9288,2611.79,4125.92,9,544
0.02,0.000976562,20560,1182.48,1866.38,9,550
0.002,0.000976562,163920,78.7539,124.07,9,550
0.05,0.000976562,10320,2639.76,4168.27,10,542
0.02,0.000488281,22616,1175.85,1855.35,10,550
0.002,0.000488281,180312,79.2423,124.693,11,565
0.05,0.000488281,11352,2579.57,4073.6,10,545
0.02,0.000244141,24672,926.724,1490.97,11,557
0.002,0.000244141,196704,77.1816,121.461,11,558
0.05,0.000244141,12384,2595.62,4097.19,11,555
0.02,0.00012207,26728,1159.95,1829.46,11,592
0.002,0.00012207,213096,78.0772,122.523,13,572
0.05,0.00012207,13416,2559.11,4040.6,12,564
0.02,6.10352e-05,28784,1137.99,1796.42,13,563
0.002,6.10352e-05,229488,63.0795,100.929,14,599
0.05,6.10352e-05,14448,2581.02,4073.6,12,564
0.02,3.05176e-05,30840,1143.49,1804.47,13,568
0.002,3.05176e-05,245880,72.503,114.344,14,576
0.05,3.05176e-05,15480,2546.57,4019.85,13,567
0.02,1.52588e-05,32896,1134.22,1788.83,14,568
0.002,1.52588e-05,262272,68.4966,108.412,14,577
0.05,1.52588e-05,16512,2560.74,4042.85,13,574
0.02,7.62939e-06,34952,1128,1779.82,15,578
0.002,7.62939e-06,278664,60.2868,97.6449,14,599
0.05,7.62939e-06,17544,2502.9,3949.24,14,578
0.02,3.8147e-06,37008,1093.82,1726.16,15,585
0.002,3.8147e-06,295056,71.3307,112.271,15,601
0.05,3.8147e-06,18576,2522.94,3983.15,16,581
0.02,1.90735e-06,39064,1042.24,1647.44,15,599
0.002,1.90735e-06,311448,70.723,111.309,16,610
0.05,1.90735e-06,19608,2457.56,3879.65,15,583
0.02,0.25,4112,1488.98,2351.02,3,507
0.002,0.25,32784,139.98,219.837,3,507
0.05,0.25,2064,3158.07,4985.81,4,550
0.02,0.125,6168,1367.4,2158.5,5,503
0.002,0.125,49176,117.53,184.116,4,504
0.05,0.125,3096,3012.39,4754.31,4,510
0.02,0.0625,8224,1311.56,2070.45,5,525
0.002,0.0625,65568,89.887,146.971,4,517
0.05,0.0625,4128,2871.59,4534.43,5,509
0.02,0.03125,10280,1274.24,2010.83,6,517
0.002,0.03125,81960,95.6003,150.354,8,523
0.05,0.03125,5160,2829.76,4466.19,7,558
0.02,0.015625,12336,1240.43,1957.18,6,631
0.002,0.015625,98352,83.3268,133.768,7,557
0.05,0.015625,6192,2723.72,4302,6,521
0.02,0.0078125,14392,1226.03,1934.56,7,525
0.002,0.0078125,114744,90.679,142.221,7,533
0.05,0.0078125,7224,2738.85,4324.01,10,536
0.02,0.00390625,16448,1103.51,1747.17,8,542
0.002,0.00390625,131136,85.4784,134.441,9,540
0.05,0.00390625,8256,2701.08,4264.23,9,564
0.02,0.00195312,18504,947.903,1510.49,9,694
0.002,0.00195312,147528,80.875,127.325,12,719
0.05,0.00195312,9288,2692.17,4249.21,9,737
0.02,0.000976562,20560,1109.06,1753.53,9,754
0.002,0.000976562,163920,76.1848,120.373,11,645
0.05,0.000976562,10320,2637.6,4163.85,11,605
0.02,0.000488281,22616,1174.41,1853.9,12,657
0.002,0.000488281,180312,69.6618,111.663,10,683
0.05,0.000488281,11352,2349.95,3718.43,10,601
0.02,0.000244141,24672,1139.23,1797.96,13,601
0.002,0.000244141,196704,75.9625,119.683,15,609
0.05,0.000244141,12384,2354.2,3721.85,10,685
0.02,0.00012207,26728,1160.25,1829.98,13,587
0.002,0.00012207,213096,78.0185,122.554,12,607
0.05,0.00012207,13416,2504.52,3957.58,12,581
0.02,6.10352e-05,28784,1157.54,1826,12,588
0.002,6.10352e-05,229488,66.9182,107.865,13,609
0.05,6.10352e-05,14448,2552.89,4029.09,14,589
0.02,3.05176e-05,30840,1125,1774.78,13,599
0.002,3.05176e-05,245880,64.0371,103.095,12,610
0.05,3.05176e-05,15480,2547.56,4022.14,13,583
0.02,1.52588e-05,32896,1132.57,1786.82,14,661
0.002,1.52588e-05,262272,70.8098,111.722,15,656
0.05,1.52588e-05,16512,1556.11,2557.53,12,691
0.02,7.62939e-06,34952,1119.16,1766.11,15,607
0.002,7.62939e-06,278664,69.5072,110.334,15,625
0.05,7.62939e-06,17544,2517.8,3975.2,15,598
0.02,3.8147e-06,37008,1107.93,1748.7,16,613
0.002,3.8147e-06,295056,67.6778,107.27,16,630
0.05,3.8147e-06,18576,2522.27,3981.49,15,608
0.02,1.90735e-06,39064,1118.59,1764.49,15,611
0.002,1.90735e-06,311448,69.7097,109.832,16,632
0.05,1.90735e-06,19608,2469.92,3899.65,15,635
0.02,0.25,4112,1510.72,2382.49,4,538
0.002,0.25,32784,140.72,220.854,6,554
0.05,0.25,2064,3180.28,5018.19,3,640
0.02,0.125,6168,1377.71,2174.79,4,526
0.002,0.125,49176,114.208,179.56,5,527
0.05,0.125,3096,2976.38,4697.65,4,535
0.02,0.0625,8224,1320.7,2085.18,5,534
0.002,0.0625,65568,93.5257,148.571,5,559
0.05,0.0625,4128,2911.61,4595.65,6,530
0.02,0.03125,10280,1190.82,1885.34,5,531
0.002,0.03125,81960,90.1337,144.411,7,539
0.05,0.03125,5160,2813.6,4441.19,6,537
0.02,0.015625,12336,1277.81,2015.92,7,541
0.002,0.015625,98352,89.0833,140.447,7,546
0.05,0.015625,6192,2761.77,4360.39,7,541
0.02,0.0078125,14392,1227.82,1937.45,7,552
0.002,0.0078125,114744,88.959,139.796,7,551
0.05,0.0078125,7224,2734.55,4317.58,8,547
0.02,0.00390625,16448,1232.64,1943.92,7,544
0.002,0.00390625,131136,82.6023,130.166,8,586
0.05,0.00390625,8256,2709.74,4276.95,8,554
0.02,0.00195312,18504,1183.99,1868.82,9,582
0.002,0.00195312,147528,84.0655,131.993,10,567
0.05,0.00195312,9288,2672.03,4217.99,9,564
0.02,0.000976562,20560,1126.45,1778.01,10,573
0.002,0.000976562,163920,81.6779,128.419,10,568
0.05,0.000976562,10320,2328.61,3706.61,9,568
0.02,0.000488281,22616,1165.32,1838.65,10,570
0.002,0.000488281,180312,80.4958,126.504,12,583
0.05,0.000488281,11352,2620.67,4135.94,12,573
0.02,0.000244141,24672,1158.01,1827.49,11,570
0.002,0.000244141,196704,72.3167,114.247,11,582
0.05,0.000244141,12384,2639.89,4165.37,11,569
0.02,0.00012207,26728,1104.76,1743.91,12,577
0.002,0.00012207,213096,76.1414,119.501,13,591
0.05,0.00012207,13416,2607.66,4115.57,14,574
0.02,6.10352e-05,28784,1143.41,1803.73,14,584
0.002,6.10352e-05,229488,76.3131,120.012,13,606
0.05,6.10352e-05,14448,2555.06,4034.01,13,582
0.02,3.05176e-05,30840,1144.88,1806.75,14,594
0.002,3.05176e-05,245880,74.3904,116.989,15,606
0.05,3.05176e-05,15480,2576.81,4066.7,13,589
0.02,1.52588e-05,32896,1136.45,1792.8,14,591
0.002,1.52588e-05,262272,66.5211,106.561,14,672
0.05,1.52588e-05,16512,2541.47,4012.37,13,631
0.02,7.62939e-06,34952,976.471,1559.47,15,616
0.002,7.62939e-06,278664,70.0508,110.406,14,586
0.05,7.62939e-06,17544,2517.63,3975.21,15,672
0.02,3.8147e-06,37008,1102.45,1739.49,15,674
0.002,3.8147e-06,295056,71.2729,112.163,16,632
0.05,3.8147e-06,18576,2534.06,4000.88,16,629
0.02,1.90735e-06,39064,1076.26,1699.48,16,613
0.002,1.90735e-06,311448,65.9198,104.587,15,624
0.05,1.90735e-06,19608,2484.14,3922.95,16,607
0.02,0.25,4112,1493.78,2355.73,3,519
0.002,0.25,32784,139.082,218.583,3,521
0.05,0.25,2064,3148.01,4968.29,4,511
0.02,0.125,6168,1076.84,1726.94,4,520
0.002,0.125,49176,116.483,183.061,4,516
0.05,0.125,3096,2980.86,4704.27,4,570
0.02,0.0625,8224,1385.41,2187.65,5,547
0.002,0.0625,65568,107.12,167.97,5,531
0.05,0.0625,4128,2891.33,4562.99,4,524
0.02,0.03125,10280,1285.11,2028.48,5,537
0.002,0.03125,81960,99.6067,156.244,7,589
0.05,0.03125,5160,2721.21,4298.99,6,531
0.02,0.015625,12336,1239.11,1953.91,7,555
0.002,0.015625,98352,91.6127,144.13,6,579
0.05,0.015625,6192,2755.98,4350.9,6,564
0.02,0.0078125,14392,1087.15,1719.28,8,596
0.002,0.0078125,114744,68.6889,112.313,8,560
0.05,0.0078125,7224,2598.81,4108.9,8,564
0.02,0.00390625,16448,1121.91,1776.79,7,565
0.002,0.00390625,131136,84.0545,132.224,9,567
0.05,0.00390625,8256,2714.51,4284.05,8,557
0.02,0.00195312,18504,1170.28,1846.65,9,567
0.002,0.00195312,147528,82.1329,129.23,11,578
0.05,0.00195312,9288,2653.48,4188.27,10,555
0.02,0.000976562,20560,1037.9,1650.05,9,579
0.002,0.000976562,163920,80.3465,126.34,10,587
0.05,0.000976562,10320,2639.82,4166.81,11,569
0.02,0.000488281,22616,982.09,1562.79,9,573
0.002,0.000488281,180312,80.8564,127.062,11,609
0.05,0.000488281,11352,2598.83,4104.42,15,575
0.02,0.000244141,24672,1159.73,1829.47,13,643
0.002,0.000244141,196704,72.5065,114.884,13,578
0.05,0.000244141,12384,2602.97,4108.8,12,581
0.02,0.00012207,26728,1143.02,1803.77,12,601
0.002,0.00012207,213096,74.3388,117.035,16,600
0.05,0.00012207,13416,2603.63,4108.98,12,594
0.02,6.10352e-05,28784,1150.03,1814.5,13,580
0.002,6.10352e-05,229488,63.2673,102.021,17,660
0.05,6.10352e-05,14448,2437.53,3849.11,14,600
0.02,3.05176e-05,30840,1052.91,1664.05,13,720
0.002,3.05176e-05,245880,65.8752,105.361,13,653
0.05,3.05176e-05,15480,2022.6,3221.69,12,647
0.02,1.52588e-05,32896,1060.83,1694.36,15,663
0.002,1.52588e-05,262272,72.2951,114.195,15,647
0.05,1.52588e-05,16512,2407,3805.45,15,621
0.02,7.62939e-06,34952,1107.53,1747.35,16,618
0.002,7.62939e-06,278664,69.3727,109.469,18,623
0.05,7.62939e-06,17544,2519.56,3977.61,15,607
0.02,3.8147e-06,37008,1002.68,1587.86,14,619
0.002,3.8147e-06,295056,72.9471,114.668,17,633
0.05,3.8147e-06,18576,2452.46,3873.18,16,598
0.02,1.90735e-06,39064,1111.66,1754.05,15,605
0.002,1.90735e-06,311448,60.5693,98.1643,15,630
0.05,1.90735e-06,19608,2508.74,3961.28,17,610
0.02,0.25,4112,1506.33,2374.86,3,512
0.002,0.25,32784,110.828,180.465,3,516
0.05,0.25,2064,3143.77,4967.35,4,516
0.02,0.125,6168,1388.55,2191.86,4,526
0.002,0.125,49176,116.642,183.15,5,535
0.05,0.125,3096,2510.99,3989.74,4,557
0.02,0.0625,8224,1334.27,2105.38,5,582
0.002,0.0625,65568,105.795,166.257,5,573
0.05,0.0625,4128,2859.47,4516.12,4,566
0.02,0.03125,10280,1297.02,2046.59,6,550
0.002,0.03125,81960,94.3239,148.871,6,531
0.05,0.03125,5160,2623.21,4141.75,5,532
0.02,0.015625,12336,1260.1,1987.98,7,534
0.002,0.015625,98352,92.8681,145.878,7,547
0.05,0.015625,6192,2773.59,4378.22,7,536
0.02,0.0078125,14392,1191.37,1881.48,8,543
0.002,0.0078125,114744,87.6786,137.994,8,579
0.05,0.0078125,7224,2731.24,4312.82,7,537
0.02,0.00390625,16448,1202.73,1897.83,8,558
0.002,0.00390625,131136,77.8452,123.748,9,553
0.05,0.00390625,8256,2705.61,4269.54,8,552
0.02,0.00195312,18504,1128.85,1783.92,8,568
0.002,0.00195312,147528,84.561,132.85,9,563
0.05,0.00195312,9288,1916.7,3065.21,9,600
0.02,0.000976562,20560,1164.7,1838.47,9,576
0.002,0.000976562,163920,76.7858,121.114,10,560
0.05,0.000976562,10320,2186.72,3483.71,10,565
0.02,0.000488281,22616,1162.87,1834.92,10,571
0.002,0.000488281,180312,79.6708,125.474,12,576
0.05,0.000488281,11352,2655.76,4192.63,11,568
0.02,0.000244141,24672,1169.54,1845.08,11,575
0.002,0.000244141,196704,79.8698,125.269,12,587
0.05,0.000244141,12384,2598.96,4102.9,12,571
0.02,0.00012207,26728,1162.35,1833.73,11,569
0.002,0.00012207,213096,74.3449,117.033,12,584
0.05,0.00012207,13416,2592.85,4093.98,13,576
0.02,6.10352e-05,28784,1145.25,1806.31,13,600
0.002,6.10352e-05,229488,68.4995,109.64,18,648
0.05,6.10352e-05,14448,2497.31,3943.06,15,623
0.02,3.05176e-05,30840,944.53,1510.66,14,569
0.002,3.05176e-05,245880,71.6346,113.135,12,597
0.05,3.05176e-05,15480,2565.53,4049.52,13,580
0.02,1.52588e-05,32896,1124.23,1774.26,14,576
0.002,1.52588e-05,262272,67.4034,107.795,15,709
0.05,1.52588e-05,16512,2357.54,3722.34,15,620
0.02,7.62939e-06,34952,1038.34,1641.3,15,614
0.002,7.62939e-06,278664,72.0831,113.476,16,615
0.05,7.62939e-06,17544,2540.85,4011.06,15,595
0.02,3.8147e-06,37008,1120.14,1767.5,15,604
0.002,3.8147e-06,295056,69.6334,109.713,15,629
0.05,3.8147e-06,18576,2485.46,3924.97,17,612
0.02,1.90735e-06,39064,1117.91,1763.41,15,624
0.002,1.90735e-06,311448,70.9772,111.657,17,625
0.05,1.90735e-06,19608,2450.28,3871.81,17,608
0.02,0.25,4112,1489.46,2350.84,3,551
0.002,0.25,32784,135.845,214.28,3,522
0.05,0.25,2064,3170,5003.29,3,520
0.02,0.125,6168,1347.43,2128.34,3,523
0.002,0.125,49176,104.693,166.773,4,526
0.05,0.125,3096,3004.77,4742.53,4,523
0.02,0.0625,8224,1328.8,2095.9,4,528
0.002,0.0625,65568,102.144,160.615,5,541
0.05,0.0625,4128,2723.73,4306.01,5,531
0.02,0.03125,10280,1274.42,2010.86,5,530
0.002,0.03125,81960,92.7929,146.311,6,541
0.05,0.03125,5160,2804.7,4427.87,6,529
0.02,0.015625,12336,1247.54,1969.81,7,537
0.002,0.015625,98352,94.8996,148.843,8,541
0.05,0.015625,6192,2664.31,4207.64,8,586
0.02,0.0078125,14392,944.667,1524.04,7,664
0.002,0.0078125,114744,91.2904,143.326,11,584
0.05,0.0078125,7224,2726.39,4304.42,8,538
0.02,0.00390625,16448,1124.62,1777,7,542
0.002,0.00390625,131136,81.0561,127.67,8,559
0.05,0.00390625,8256,2677.98,4226.38,8,546
0.02,0.00195312,18504,1204.2,1899.63,9,550
0.002,0.00195312,147528,74.365,118.636,8,567
0.05,0.00195312,9288,2648.44,4180.21,9,557
0.02,0.000976562,20560,1185.66,1870.67,11,550
0.002,0.000976562,163920,83.1287,130.474,10,574
0.05,0.000976562,10320,2676.97,4226.11,11,548
0.02,0.000488281,22616,1175.08,1854.77,10,572
0.002,0.000488281,180312,78.233,123.179,11,581
0.05,0.000488281,11352,2612.06,4124.68,12,564
0.02,0.000244141,24672,1108.84,1752.08,12,564
0.002,0.000244141,196704,76.9278,121.412,11,587
0.05,0.000244141,12384,2603.53,4110.05,13,615
0.02,0.00012207,26728,1072.32,1695.27,11,622
0.002,0.00012207,213096,75.8971,119.592,13,600
0.05,0.00012207,13416,2569.51,4056.77,13,580
0.02,6.10352e-05,28784,1122.47,1772.23,13,604
0.002,6.10352e-05,229488,74.2431,116.837,17,658
0.05,6.10352e-05,14448,2245.2,3559.17,13,597
0.02,3.05176e-05,30840,1136.63,1793.6,14,629
0.002,3.05176e-05,245880,72.5946,114.406,14,620
0.05,3.05176e-05,15480,2533.8,3999.52,13,595
0.02,1.52588e-05,32896,1141.38,1801.19,16,605
0.002,1.52588e-05,262272,71.0797,111.998,15,605
0.05,1.52588e-05,16512,2536.73,4004.2,15,598
0.02,7.62939e-06,34952,1135.71,1791.36,16,678
0.002,7.62939e-06,278664,62.1285,99.4338,16,697
0.05,7.62939e-06,17544,2313.95,3661.5,14,680
0.02,3.8147e-06,37008,1058.9,1674.53,15,701
0.002,3.8147e-06,295056,62.1874,100.214,24,684
0.05,3.8147e-06,18576,2525,3986.67,17,777
0.02,1.90735e-06,39064,1120.64,1767.95,16,651
0.002,1.90735e-06,311448,67.0831,106.36,21,836
0.05,1.90735e-06,19608,2327.49,3678.85,18,677
0.02,0.25,4112,1505.75,2376.78,3,577
0.002,0.25,32784,141.507,222.279,3,609
0.05,0.25,2064,3150.39,4973.7,3,592
0.02,0.125,6168,1391.02,2194.75,4,587
0.002,0.125,49176,102.338,164.111,4,591
0.05,0.125,3096,2937.29,4639.59,5,678
0.02,0.0625,8224,1308.43,2066.24,9,530
0.002,0.0625,65568,106.929,167.848,5,539
0.05,0.0625,4128,2868.93,4529.37,6,545
0.02,0.03125,10280,1285.1,2027.48,6,538
0.002,0.03125,81960,96.9905,152.341,6,614
0.05,0.03125,5160,2812.7,4440.38,7,606
0.02,0.015625,12336,1232.4,1945.17,8,580
0.002,0.015625,98352,94.1215,147.799,7,618
0.05,0.015625,6192,2733.92,4315.05,8,580
0.02,0.0078125,14392,1235.82,1949.95,8,685
0.002,0.0078125,114744,84.3085,133.293,8,553
0.05,0.0078125,7224,2732.61,4312.33,7,530
0.02,0.00390625,16448,1213.6,1914.37,7,660
0.002,0.00390625,131136,83.2517,131.227,8,590
0.05,0.00390625,8256,2671.43,4216.81,9,582
0.02,0.00195312,18504,1184.41,1868.63,11,608
0.002,0.00195312,147528,79.6422,125.567,9,611
0.05,0.00195312,9288,2613.41,4126.71,9,584
0.02,0.000976562,20560,1163.48,1836.45,10,610
0.002,0.000976562,163920,77.5052,122.191,10,648
0.05,0.000976562,10320,2658.99,4197.58,10,638
0.02,0.000488281,22616,1175.98,1855.13,12,649
0.002,0.000488281,180312,75.2599,118.774,14,597
0.05,0.000488281,11352,2485.42,3930.83,11,606
0.02,0.000244141,24672,1152.67,1819.61,11,620
0.002,0.000244141,196704,78.7688,123.769,14,756
0.05,0.000244141,12384,2509.66,3964.97,12,602
0.02,0.00012207,26728,1115.62,1762.64,13,582
0.002,0.00012207,213096,76.989,121.1,12,620
0.05,0.00012207,13416,2522.74,3984.86,13,726
0.02,6.10352e-05,28784,1130.73,1784.41,13,688
0.002,6.10352e-05,229488,77.4562,121.734,13,682
0.05,6.10352e-05,14448,2601.72,4106.59,13,660
0.02,3.05176e-05,30840,1141.24,1800.65,14,643
0.002,3.05176e-05,245880,73.452,115.661,16,678
0.05,3.05176e-05,15480,2541.75,4011.55,14,638
0.02,1.52588e-05,32896,1122.29,1771.26,15,659
0.002,1.52588e-05,262272,71.0721,112.077,14,668
0.05,1.52588e-05,16512,2531.86,3997.61,15,652
0.02,7.62939e-06,34952,974.398,1556.81,15,707
0.002,7.62939e-06,278664,67.8892,107.286,14,667
0.05,7.62939e-06,17544,2428.15,3836.22,16,645
0.02,3.8147e-06,37008,1099.23,1735.57,17,742
0.002,3.8147e-06,295056,71.8763,113.096,18,679
0.05,3.8147e-06,18576,2521.66,3981.2,14,647
0.02,1.90735e-06,39064,1107.61,1747.76,17,692
0.002,1.90735e-06,311448,71.9883,113.043,21,665
0.05,1.90735e-06,19608,2512.28,3965.9,17,645
0.02,0.25,4112,1512.02,2385.37,3,614
0.002,0.25,32784,141.363,221.371,4,576
0.05,0.25,2064,3169.96,5001.1,3,569
0.02,0.125,6168,1349.85,2131.55,4,620
0.002,0.125,49176,98.0296,156.733,4,605
0.05,0.125,3096,2931.06,4628,3,597
0.02,0.0625,8224,1346.34,2123.43,5,564
0.002,0.0625,65568,105.72,166.076,5,601
0.05,0.0625,4128,2874.15,4537.74,5,576
0.02,0.03125,10280,1297.67,2047.55,7,600
0.002,0.03125,81960,99.8051,156.71,6,630
0.05,0.03125,5160,2808.94,4433.14,8,588
0.02,0.015625,12336,1252.6,1976.57,6,598
0.002,0.015625,98352,87.6681,138.544,6,615
0.05,0.015625,6192,2754.33,4348.79,7,573
0.02,0.0078125,14392,1160.68,1832.77,7,587
0.002,0.0078125,114744,89.3289,140.311,7,581
0.05,0.0078125,7224,2561.54,4047.16,7,630
0.02,0.00390625,16448,1226.63,1934.77,8,621
0.002,0.00390625,131136,76.5181,121.442,10,605
0.05,0.00390625,8256,2707.81,4274.2,10,585
0.02,0.00195312,18504,1115.67,1765.83,10,640
0.002,0.00195312,147528,82.1918,129.484,9,561
0.05,0.00195312,9288,2667.74,4210.84,11,552
0.02,0.000976562,20560,1154.77,1824.07,10,549
0.002,0.000976562,163920,77.5756,122.286,10,554
0.05,0.000976562,10320,2667.01,4208.83,10,548
0.02,0.000488281,22616,1153.34,1821.26,13,556
0.002,0.000488281,180312,77.7411,122.274,11,581
0.05,0.000488281,11352,2623.74,4141.74,10,566
0.02,0.000244141,24672,1105.67,1747.96,12,556
0.002,0.000244141,196704,79.9276,125.543,12,563
0.05,0.000244141,12384,2340.93,3700.98,11,559
0.02,0.00012207,26728,1127.37,1779.73,12,570
0.002,0.00012207,213096,76.2411,119.814,12,570
0.05,0.00012207,13416,2249.58,3577.76,11,566
0.02,6.10352e-05,28784,1092.25,1724.83,11,568
0.002,6.10352e-05,229488,74.9188,117.857,13,584
0.05,6.10352e-05,14448,2333.62,3694.11,15,561
0.02,3.05176e-05,30840,1147.74,1810.73,13,569
0.002,3.05176e-05,245880,74.7964,117.643,13,585
0.05,3.05176e-05,15480,2540.16,4009.56,13,594
0.02,1.52588e-05,32896,943.32,1502.57,15,590
0.002,1.52588e-05,262272,67.4757,106.985,13,591
0.05,1.52588e-05,16512,2477.77,3912.45,14,570
0.02,7.62939e-06,34952,1110.64,1753.29,17,672
0.002,7.62939e-06,278664,72.0619,113.341,14,672
0.05,7.62939e-06,17544,2536.99,4003.81,16,594
0.02,3.8147e-06,37008,1097.52,1731.86,15,581
0.002,3.8147e-06,295056,56.3824,91.9624,15,614
0.05,3.8147e-06,18576,2524.45,3984.85,15,591
0.02,1.90735e-06,39064,928.953,1478.81,15,605
0.002,1.90735e-06,311448,63.0366,100.718,15,618
0.05,1.90735e-06,19608,2536.16,4003.34,15,612
0.02,0.25,4112,1493.47,2355.29,3,521
0.002,0.25,32784,140.774,220.898,4,509
0.05,0.25,2064,3104.39,4905.39,3,516
0.02,0.125,6168,1379.41,2177.87,4,520
0.002,0.125,49176,118.63,189.845,3,522
0.05,0.125,3096,2997.73,4733.91,4,523
0.02,0.0625,8224,1352.67,2133.27,5,519
0.002,0.0625,65568,101.032,161.695,5,518
0.05,0.0625,4128,2895.25,4569.32,5,518
0.02,0.03125,10280,1170.18,1855.58,6,546
0.002,0.03125,81960,98.8533,155.217,6,537
0.05,0.03125,5160,2813.66,4443.1,6,519
0.02,0.015625,12336,1250.3,1972.87,7,534
0.002,0.015625,98352,91.7467,144.428,7,541
0.05,0.015625,6192,2762.68,4361.65,6,532
0.02,0.0078125,14392,1207.81,1905.53,7,539
0.002,0.0078125,114744,90.9162,142.631,7,544
0.05,0.0078125,7224,2743.18,4330.36,7,543
0.02,0.00390625,16448,1188.78,1876.38,9,585
0.002,0.00390625,131136,70.5514,113.141,7,656
0.05,0.00390625,8256,2720.1,4293.71,7,570
0.02,0.00195312,18504,1173.01,1851.34,10,550
0.002,0.00195312,147528,85.1877,133.703,8,557
0.05,0.00195312,9288,2673.16,4220.08,9,537
0.02,0.000976562,20560,1186.8,1871.88,10,599
0.002,0.000976562,163920,80.5914,126.708,10,616
0.05,0.000976562,10320,2618.59,4134.29,10,558
0.02,0.000488281,22616,1177.36,1857.88,12,596
0.002,0.000488281,180312,74.6505,119.012,11,610
0.05,0.000488281,11352,2602.78,4109.61,11,613
0.02,0.000244141,24672,1036.01,1642.75,11,633
0.002,0.000244141,196704,77.3231,121.578,11,625
0.05,0.000244141,12384,2178.88,3472.62,12,663
0.02,0.00012207,26728,1114.64,1759.38,12,625
0.002,0.00012207,213096,73.9605,116.37,15,706
0.05,0.00012207,13416,1932.05,3164.87,14,625
0.02,6.10352e-05,28784,1133.88,1789.41,14,662
0.002,6.10352e-05,229488,66.6683,107.134,13,709
0.05,6.10352e-05,14448,2564.14,4048.18,13,616
0.02,3.05176e-05,30840,1133.01,1788,13,602
0.002,3.05176e-05,245880,74.0029,116.594,13,613
0.05,3.05176e-05,15480,2495.52,3945.82,12,652
0.02,1.52588e-05,32896,889.133,1416.8,13,598
0.002,1.52588e-05,262272,68.924,109.269,15,681
0.05,1.52588e-05,16512,2543.46,4015.55,15,649
0.02,7.62939e-06,34952,1108.49,1749.5,14,616
0.002,7.62939e-06,278664,71.0718,112.255,16,628
0.05,7.62939e-06,17544,2476.7,3911.12,15,646
0.02,3.8147e-06,37008,1104.93,1743.78,15,674
0.002,3.8147e-06,295056,66.8573,105.798,22,721
0.05,3.8147e-06,18576,2553.73,4031.69,18,617
0.02,1.90735e-06,39064,1121.79,1769.51,19,651
0.002,1.90735e-06,311448,70.0951,110.377,16,677
0.05,1.90735e-06,19608,2302.6,3641.32,15,648
0.02,0.25,4112,1496.61,2361.48,3,581
0.002,0.25,32784,138.367,216.844,3,553
0.05,0.25,2064,3187.79,5032.71,4,561
0.02,0.125,6168,1394.77,2200.38,6,541
0.002,0.125,49176,114.789,180.542,4,600
0.05,0.125,3096,2942.46,4646.61,4,600
0.02,0.0625,8224,1334.29,2105.93,6,558
0.002,0.0625,65568,104.816,164.514,5,606
0.05,0.0625,4128,2881.85,4550.81,5,583
0.02,0.03125,10280,1252.29,1977.52,6,572
0.002,0.03125,81960,99.6287,156.356,5,583
