epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.02,0.000244141,24672,1153.05,1820.26,11,64
0.002,0.000244141,196704,76.4749,120.318,12,65
0.05,0.000244141,12384,2631.33,4152.45,11,63
0.02,0.00012207,26728,1143.23,1804.43,12,66
0.002,0.00012207,213096,65.6214,105.315,13,71
0.05,0.00012207,13416,2593.66,4094.25,12,67
0.02,6.10352e-05,28784,1142.98,1804.34,12,73
0.002,6.10352e-05,229488,71.5868,113.104,15,73
0.05,6.10352e-05,14448,2532.93,3999,12,73
0.02,3.05176e-05,30840,1131.52,1785.65,15,81
0.002,3.05176e-05,245880,75.2734,118.313,14,79
0.05,3.05176e-05,15480,2415.23,3819.55,13,78
0.02,1.52588e-05,32896,1094.56,1729.28,15,84
0.002,1.52588e-05,262272,63.4467,101.837,15,85
0.05,1.52588e-05,16512,2550.54,4026.51,14,84
0.02,7.62939e-06,34952,1097.01,1731.49,18,95
0.002,7.62939e-06,278664,64.2764,102.555,15,94
0.05,7.62939e-06,17544,2512.16,3966.23,17,93
0.02,3.8147e-06,37008,1118.44,1764.63,15,92
0.002,3.8147e-06,295056,69.4888,109.575,18,103
0.05,3.8147e-06,18576,2505.38,3954.48,18,103
0.02,1.90735e-06,39064,1078.06,1700.53,17,116
0.002,1.90735e-06,311448,58.7454,94.0866,18,119
0.05,1.90735e-06,19608,2541.25,4012.22,20,109
0.02,0.25,4112,1470.53,2322.85,3,20
0.002,0.25,32784,141.13,221.175,3,18
0.05,0.25,2064,3165.14,4994.95,4,20
0.02,0.125,6168,1396.65,2202.72,4,24
0.002,0.125,49176,118.27,185.561,5,23
0.05,0.125,3096,2922.71,4618.65,5,28
0.02,0.0625,8224,1320.6,2082.52,6,28
0.002,0.0625,65568,105.942,166.339,5,27
0.05,0.0625,4128,2728.33,4314.21,6,27
0.02,0.03125,10280,1277.24,2016.23,7,32
0.002,0.03125,81960,103.745,163.609,6,34
0.05,0.03125,5160,2845.34,4490.91,7,31
0.02,0.015625,12336,1255.04,1980.5,7,36
0.002,0.015625,98352,90.9964,143.206,6,36
0.05,0.015625,6192,1992.92,3205.91,7,38
0.02,0.0078125,14392,1229.67,1939.59,7,40
0.002,0.0078125,114744,83.2168,131.764,6,43
0.05,0.0078125,7224,2724.05,4300.97,8,40
0.02,0.00390625,16448,1194.43,1885,7,49
0.002,0.00390625,131136,79.756,126.175,8,44
0.05,0.00390625,8256,2708.69,4275.76,8,45
0.02,0.00195312,18504,1130.06,1784.09,10,50
0.002,0.00195312,147528,85.2914,133.859,10,50
0.05,0.00195312,9288,2664.07,4205.65,9,49
0.02,0.000976562,20560,1181.4,1864.99,11,56
0.002,0.000976562,163920,74.8945,118.7,9,55
0.05,0.000976562,10320,2587.57,4085.54,11,55
0.02,0.000488281,22616,1177.32,1858.02,10,63
0.002,0.000488281,180312,80.5441,126.547,15,75
0.05,0.000488281,11352,2627.9,4148.59,12,64
0.02,0.000244141,24672,1141.51,1801.33,13,82
0.002,0.000244141,196704,75.3699,118.917,13,71
0.05,0.000244141,12384,2596.06,4099.17,11,62
0.02,0.00012207,26728,773.021,1255.1,11,69
0.002,0.00012207,213096,59.1622,96.2762,14,71
0.05,0.00012207,13416,2595.73,4097.94,12,71
0.02,6.10352e-05,28784,1133.13,1788.12,12,74
0.002,6.10352e-05,229488,73.2923,115.385,13,74
0.05,6.10352e-05,14448,2573.52,4061.81,15,82
0.02,3.05176e-05,30840,1051.01,1662.83,16,89
0.002,3.05176e-05,245880,72.6043,114.394,15,84
0.05,3.05176e-05,15480,2429.54,3838.93,14,98
0.02,1.52588e-05,32896,1097.53,1733.18,15,86
0.002,1.52588e-05,262272,68.3461,108.015,18,86
0.05,1.52588e-05,16512,2311.04,3662.63,13,88
0.02,7.62939e-06,34952,1108.92,1750.41,17,94
0.002,7.62939e-06,278664,70.9288,111.974,16,100
0.05,7.62939e-06,17544,2562.74,4045.5,16,101
0.02,3.8147e-06,37008,1123.47,1772.74,16,95
0.002,3.8147e-06,295056,69.0613,108.902,22,134
0.05,3.8147e-06,18576,2073.73,3301.4,19,114
0.02,1.90735e-06,39064,1114.02,1757.72,16,126
0.002,1.90735e-06,311448,68.0383,107.592,21,113
0.05,1.90735e-06,19608,2538.22,4007.06,16,120
0.02,0.25,4112,1499.97,2365.44,4,27
0.002,0.25,32784,140.625,220.192,4,17
0.05,0.25,2064,3157.08,4983.73,4,17
0.02,0.125,6168,1248.56,1977.06,4,23
0.002,0.125,49176,119.851,187.824,4,23
0.05,0.125,3096,2990.23,4718.64,5,22
0.02,0.0625,8224,1344.83,2120.74,6,29
0.002,0.0625,65568,106.785,167.707,7,32
0.05,0.0625,4128,2882.27,4550,6,43
0.02,0.03125,10280,1291.52,2037.81,7,50
0.002,0.03125,81960,84.9322,137.275,7,30
0.05,0.03125,5160,2814.09,4442.47,7,30
0.02,0.015625,12336,1251.85,1974.76,6,37
0.002,0.015625,98352,85.092,134.882,7,39
0.05,0.015625,6192,2775.37,4380.74,8,58
0.02,0.0078125,14392,1251.65,1975.12,11,44
0.002,0.0078125,114744,90.7887,142.694,9,50
0.05,0.0078125,7224,2742.9,4328.64,8,52
0.02,0.00390625,16448,1211.08,1911.15,8,49
0.002,0.00390625,131136,88.7215,139.737,9,51
0.05,0.00390625,8256,2709.99,4278.76,12,60
0.02,0.00195312,18504,1129.56,1785.54,11,60
0.002,0.00195312,147528,82.9725,130.53,11,56
0.05,0.00195312,9288,2635.57,4161.89,9,54
0.02,0.000976562,20560,1189.7,1876.52,11,61
0.002,0.000976562,163920,82.1198,128.926,14,65
0.05,0.000976562,10320,2631.71,4153.84,12,60
0.02,0.000488281,22616,1160.89,1831.81,11,62
0.002,0.000488281,180312,77.1202,121.394,12,65
0.05,0.000488281,11352,2608.43,4117.47,13,68
0.02,0.000244141,24672,1162.45,1833.91,11,67
0.002,0.000244141,196704,77.6776,122.247,14,75
0.05,0.000244141,12384,2611.86,4123.3,12,71
0.02,0.00012207,26728,1147.41,1810.37,12,66
0.002,0.00012207,213096,74.9809,118.076,11,66
0.05,0.00012207,13416,2582.35,4075.68,12,67
0.02,6.10352e-05,28784,931.457,1484.35,12,69
0.002,6.10352e-05,229488,76.6369,120.369,11,70
0.05,6.10352e-05,14448,2592.23,4090.83,11,70
0.02,3.05176e-05,30840,1096.96,1733.26,14,85
0.002,3.05176e-05,245880,75.0806,118.15,15,88
0.05,3.05176e-05,15480,2388.16,3775.84,13,82
0.02,1.52588e-05,32896,1140.37,1798.6,18,122
0.002,1.52588e-05,262272,69.9465,110.356,15,95
0.05,1.52588e-05,16512,2549.93,4025.36,15,84
0.02,7.62939e-06,34952,1058.06,1672.65,13,96
0.002,7.62939e-06,278664,72.5521,114.122,15,91
0.05,7.62939e-06,17544,2523.27,3983.45,15,88
0.02,3.8147e-06,37008,1117.92,1764.15,15,94
0.002,3.8147e-06,295056,61.6593,99.2078,15,100
0.05,3.8147e-06,18576,2518.97,3976.74,16,93
0.02,1.90735e-06,39064,1065.62,1683.31,15,98
0.002,1.90735e-06,311448,68.4675,107.934,18,100
0.05,1.90735e-06,19608,2492.2,3934.5,16,100
0.02,0.25,4112,1510.48,2382.64,3,17
0.002,0.25,32784,141.949,222.55,4,16
0.05,0.25,2064,3159.34,4987.64,3,17
0.02,0.125,6168,1384.58,2183.3,6,21
0.002,0.125,49176,106.477,168.794,4,23
0.05,0.125,3096,3024.49,4773.13,5,23
0.02,0.0625,8224,1331.14,2101.53,5,27
0.002,0.0625,65568,106.851,167.805,5,27
0.05,0.0625,4128,2890.34,4562.62,6,27
0.02,0.03125,10280,1286.75,2030.08,6,31
0.002,0.03125,81960,99.1935,155.674,6,32
0.05,0.03125,5160,2816.45,4444.42,7,30
0.02,0.015625,12336,1237.52,1953.48,7,36
0.002,0.015625,98352,91.5667,144.089,7,36
0.05,0.015625,6192,2706.58,4273.9,7,36
0.02,0.0078125,14392,1233.56,1946.69,7,42
0.002,0.0078125,114744,76.6494,123.968,7,40
0.05,0.0078125,7224,2674.29,4221.74,7,43
0.02,0.00390625,16448,1219.1,1923.93,8,47
0.002,0.00390625,131136,83.08,131.772,9,45
0.05,0.00390625,8256,2653.09,4188.12,8,44
0.02,0.00195312,18504,1199.43,1892.68,10,53
0.002,0.00195312,147528,83.3227,131.674,10,50
0.05,0.00195312,9288,2119.74,3384.26,8,50
0.02,0.000976562,20560,1166.37,1841.17,9,56
0.002,0.000976562,163920,80.307,126.388,12,57
0.05,0.000976562,10320,2635.25,4163.02,9,54
0.02,0.000488281,22616,1141.34,1801.48,11,60
0.002,0.000488281,180312,81.588,128.258,11,59
0.05,0.000488281,11352,2607.14,4115.7,11,58
0.02,0.000244141,24672,1175.03,1853.65,11,65
0.002,0.000244141,196704,79.4369,124.787,13,66
0.05,0.000244141,12384,2598.73,4103.36,11,63
0.02,0.00012207,26728,1150.5,1815.17,13,70
0.002,0.00012207,213096,77.7169,122.176,12,68
0.05,0.00012207,13416,2593.35,4093.93,13,70
0.02,6.10352e-05,28784,981.385,1562.19,14,71
0.002,6.10352e-05,229488,72.5034,114.399,12,73
0.05,6.10352e-05,14448,2544.92,4019.39,12,75
0.02,3.05176e-05,30840,1134.88,1790.35,13,81
0.002,3.05176e-05,245880,67.7054,108.29,12,79
0.05,3.05176e-05,15480,2571.17,4059.75,13,75
0.02,1.52588e-05,32896,1125.46,1776.44,13,80
0.002,1.52588e-05,262272,73.9896,116.445,14,82
0.05,1.52588e-05,16512,2414.8,3817.36,13,80
0.02,7.62939e-06,34952,1115.72,1760.7,14,85
0.002,7.62939e-06,278664,74.2685,116.647,17,85
0.05,7.62939e-06,17544,2567.46,4053.3,15,84
0.02,3.8147e-06,37008,811.407,1343.61,15,94
0.002,3.8147e-06,295056,72.2969,113.844,16,90
0.05,3.8147e-06,18576,2554.34,4032.28,15,88
0.02,1.90735e-06,39064,1103.25,1741.06,16,94
0.002,1.90735e-06,311448,71.0492,111.81,16,99
0.05,1.90735e-06,19608,2520.47,3977.46,15,95
0.02,0.25,4112,1495.48,2360,4,21
0.002,0.25,32784,141.388,221.597,3,18
0.05,0.25,2064,3176.34,5013.03,3,16
0.02,0.125,6168,1397.57,2205.17,4,23
0.002,0.125,49176,118.204,185.496,4,22
0.05,0.125,3096,2961.18,4673.15,5,25
0.02,0.0625,8224,1293.22,2042.18,6,25
0.002,0.0625,65568,106.339,166.908,5,27
0.05,0.0625,4128,2901.46,4579.78,5,25
0.02,0.03125,10280,1146.1,1814.6,7,33
0.002,0.03125,81960,90.1693,142.642,7,30
0.05,0.03125,5160,2824.65,4460.1,6,32
0.02,0.015625,12336,1252.89,1977.46,8,36
0.002,0.015625,98352,97.3262,153.047,6,38
0.05,0.015625,6192,2784.53,4397.09,7,38
0.02,0.0078125,14392,1233,1946.8,8,41
0.002,0.0078125,114744,77.855,124.756,7,40
0.05,0.0078125,7224,2707.37,4272.23,9,41
0.02,0.00390625,16448,1209.15,1906.89,7,44
0.002,0.00390625,131136,82.965,130.582,9,46
0.05,0.00390625,8256,2646.27,4179.35,9,46
0.02,0.00195312,18504,1204.12,1900.55,9,50
0.002,0.00195312,147528,83.3208,130.983,10,50
0.05,0.00195312,9288,2670.08,4214.76,9,50
0.02,0.000976562,20560,1182.45,1865.42,10,53
0.002,0.000976562,163920,81.1651,128.521,11,57
0.05,0.000976562,10320,2677.36,4225.35,10,58
0.02,0.000488281,22616,1166.69,1841.03,10,59
0.002,0.000488281,180312,71.2111,113.116,11,58
0.05,0.000488281,11352,2598.82,4103.94,10,60
0.02,0.000244141,24672,1150.76,1816.76,11,63
0.002,0.000244141,196704,77.1032,121.391,12,64
0.05,0.000244141,12384,2564.12,4047.18,12,64
0.02,0.00012207,26728,1150.02,1814.91,12,70
0.002,0.00012207,213096,71.2402,112.434,11,66
0.05,0.00012207,13416,2477.39,3913.81,10,67
0.02,6.10352e-05,28784,1118.74,1765.75,12,74
0.002,6.10352e-05,229488,64.0016,102.877,16,76
0.05,6.10352e-05,14448,2597.59,4099.66,13,74
0.02,3.05176e-05,30840,1027.1,1625.49,12,77
0.002,3.05176e-05,245880,66.6057,106.507,16,77
0.05,3.05176e-05,15480,2565.58,4049.75,13,84
0.02,1.52588e-05,32896,1124.08,1774.26,16,88
0.002,1.52588e-05,262272,70.0634,110.828,14,80
0.05,1.52588e-05,16512,2544.28,4016.27,15,100
0.02,7.62939e-06,34952,1115.95,1761.42,18,102
0.002,7.62939e-06,278664,67.7375,106.99,18,101
0.05,7.62939e-06,17544,2384.59,3765.76,16,102
0.02,3.8147e-06,37008,1093.63,1726.49,14,93
0.002,3.8147e-06,295056,72.9694,114.534,17,115
0.05,3.8147e-06,18576,2488.01,3928.23,17,106
0.02,1.90735e-06,39064,1097.22,1730.73,16,102
0.002,1.90735e-06,311448,63.6514,101.188,17,94
0.05,1.90735e-06,19608,2522.8,3982.99,21,130
0.02,0.25,4112,1508.67,2379.62,3,20
0.002,0.25,32784,140.484,220.277,4,18
0.05,0.25,2064,3172.41,5008.76,5,21
0.02,0.125,6168,1371.99,2166.16,8,23
0.002,0.125,49176,104.732,165.996,5,26
0.05,0.125,3096,3007.77,4748.26,5,20
0.02,0.0625,8224,1326.44,2093.4,5,31
0.002,0.0625,65568,85.5471,137.222,5,28
0.05,0.0625,4128,2880.23,4546.98,6,26
0.02,0.03125,10280,1276.62,2013.73,6,35
0.002,0.03125,81960,100.299,157.305,6,30
0.05,0.03125,5160,2805.94,4429.95,7,30
0.02,0.015625,12336,1256.32,1981.92,6,37
0.002,0.015625,98352,93.9687,147.462,7,34
0.05,0.015625,6192,2010.89,3226.08,6,36
0.02,0.0078125,14392,1200.5,1894.03,7,40
0.002,0.0078125,114744,91.8096,144.443,7,40
0.05,0.0078125,7224,2717.04,4289.32,8,38
0.02,0.00390625,16448,1215.85,1918.7,8,46
0.002,0.00390625,131136,84.698,133.222,7,43
0.05,0.00390625,8256,2681.39,4234.69,7,43
0.02,0.00195312,18504,1158.71,1829.8,7,48
0.002,0.00195312,147528,84.8165,133.312,9,49
0.05,0.00195312,9288,2649.03,4180.49,9,51
0.02,0.000976562,20560,1180.13,1862.95,9,51
0.002,0.000976562,163920,84.0136,131.964,10,53
0.05,0.000976562,10320,2633.62,4157.72,9,54
0.02,0.000488281,22616,987.733,1570.5,11,55
0.002,0.000488281,180312,79.5277,124.845,11,57
0.05,0.000488281,11352,2363.71,3738.24,11,56
0.02,0.000244141,24672,1148.89,1812.94,11,62
0.002,0.000244141,196704,79.2949,124.549,12,61
0.05,0.000244141,12384,2607.17,4113.7,10,65
0.02,0.00012207,26728,1146.32,1809.31,13,64
0.002,0.00012207,213096,72.3936,114.191,12,66
0.05,0.00012207,13416,2581.21,4075.29,12,68
0.02,6.10352e-05,28784,1042.82,1649.42,12,71
0.002,6.10352e-05,229488,74.0164,117.306,12,73
0.05,6.10352e-05,14448,2589.48,4088.13,12,69
0.02,3.05176e-05,30840,1114.01,1758.63,11,74
0.002,3.05176e-05,245880,63.3046,102.131,12,75
0.05,3.05176e-05,15480,2572.43,4061.4,13,76
0.02,1.52588e-05,32896,1137.77,1794.65,13,78
0.002,1.52588e-05,262272,66.2527,105.727,14,77
0.05,1.52588e-05,16512,2555.85,4034.47,13,79
0.02,7.62939e-06,34952,1119.09,1765.89,14,81
0.002,7.62939e-06,278664,71.6357,112.8,16,86
0.05,7.62939e-06,17544,2537.99,4006.58,14,86
0.02,3.8147e-06,37008,1110.01,1751.68,15,91
0.002,3.8147e-06,295056,66.4651,105.286,15,89
0.05,3.8147e-06,18576,2552.52,4029.98,15,86
0.02,1.90735e-06,39064,1115.99,1761.11,15,91
0.002,1.90735e-06,311448,62.9724,100.311,15,94
0.05,1.90735e-06,19608,2409.67,3806.9,14,91
0.02,0.25,4112,1510.96,2384.03,3,17
0.002,0.25,32784,136.347,214.625,4,16
0.05,0.25,2064,3153.06,4978.88,4,17
0.02,0.125,6168,1381.47,2180.51,4,20
0.002,0.125,49176,112.527,177.128,4,22
0.05,0.125,3096,3000.01,4734.23,5,23
0.02,0.0625,8224,1340.64,2114.9,6,28
0.002,0.0625,65568,83.1921,136.026,4,25
0.05,0.0625,4128,2899,4576.97,6,25
0.02,0.03125,10280,1294.42,2041.79,5,30
0.002,0.03125,81960,92.7361,146.241,5,31
0.05,0.03125,5160,2777.22,4385.75,6,30
0.02,0.015625,12336,1252.62,1977.17,7,36
0.002,0.015625,98352,93.7669,147.332,6,35
0.05,0.015625,6192,2750.08,4343,7,36
0.02,0.0078125,14392,1240.61,1957.13,7,39
0.002,0.0078125,114744,88.7876,139.664,7,44
0.05,0.0078125,7224,2540.19,4062.22,7,39
0.02,0.00390625,16448,1206.93,1905.01,7,44
0.002,0.00390625,131136,78.2851,124.094,7,45
0.05,0.00390625,8256,2642.41,4173.84,7,44
0.02,0.00195312,18504,1196.12,1886.88,9,49
0.002,0.00195312,147528,68.1955,110.937,9,48
0.05,0.00195312,9288,2677,4224.83,9,48
0.02,0.000976562,20560,1138.7,1797.63,10,54
0.002,0.000976562,163920,63.4182,103.665,9,53
0.05,0.000976562,10320,2597.76,4104.88,9,53
0.02,0.000488281,22616,1093.11,1727.25,10,58
0.002,0.000488281,180312,72.5824,114.975,11,59
0.05,0.000488281,11352,2615.66,4128.62,11,57
0.02,0.000244141,24672,1000.25,1587.5,10,64
0.002,0.000244141,196704,75.764,119.303,12,60
0.05,0.000244141,12384,2602.59,4108.62,10,61
0.02,0.00012207,26728,1097.42,1733.26,11,66
0.002,0.00012207,213096,72.8594,115.139,11,69
0.05,0.00012207,13416,2379.93,3767.88,11,65
0.02,6.10352e-05,28784,905.033,1463.02,11,72
0.002,6.10352e-05,229488,68.6283,109.352,13,74
0.05,6.10352e-05,14448,2148.4,3420.23,11,70
0.02,3.05176e-05,30840,1133.65,1789.21,13,78
0.002,3.05176e-05,245880,65.5586,104.077,13,79
0.05,3.05176e-05,15480,2209.04,3504.36,13,79
0.02,1.52588e-05,32896,1120.38,1768.46,14,78
0.002,1.52588e-05,262272,73.8709,116.111,14,77
0.05,1.52588e-05,16512,2461.5,3886.77,13,79
0.02,7.62939e-06,34952,1126.77,1777.29,14,83
0.002,7.62939e-06,278664,69.334,109.4,14,90
0.05,7.62939e-06,17544,2558.83,4038.76,15,86
0.02,3.8147e-06,37008,1045.63,1653.59,15,90
0.002,3.8147e-06,295056,73.2159,114.984,15,86
0.05,3.8147e-06,18576,2553.51,4030.16,16,84
0.02,1.90735e-06,39064,986.664,1566.29,15,91
0.002,1.90735e-06,311448,66.3208,105.787,16,91
0.05,1.90735e-06,19608,2528.91,3991.92,15,91
