epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.13125,0.125,6216,229.425,362.074,45,617
0.0928078,0.125,12360,156.981,246.66,44,645
0.065625,0.125,24648,89.3602,140.81,48,629
0.0464039,0.125,49224,44.351,70.1903,46,622
0.0328125,0.125,98376,25.9967,40.7327,46,626
0.0232019,0.125,196680,13.9184,21.4116,46,625
0.0164062,0.125,393288,7.20374,10.8897,44,631
0.011601,0.125,786504,2.46466,4.80325,48,654
0.00820312,0.125,1572936,0.267969,0.419608,48,652
0.00580049,0.125,3145800,0.113754,0.171219,53,668
0.00410156,0.125,6291528,4.46836e-08,1.25114e-05,54,674
0.00290024,0.125,12582984,0.00786549,0.0138626,56,686
0.742462,1e-05,1496,762.329,1207.98,129,750
0.525,1e-05,2584,739.5,1168.99,133,741
0.371231,1e-05,4760,390.638,616.78,130,747
0.2625,1e-05,9112,253.598,400.132,132,733
0.185616,1e-05,17816,156.846,246.863,136,747
0.13125,1e-05,35224,91.3992,144.73,133,766
0.0928078,1e-05,70040,58.5232,92.1483,135,759
0.065625,1e-05,139672,33.2253,52.1492,134,823
0.0464039,1e-05,278936,16.7168,26.1622,133,791
0.0328125,1e-05,557464,7.04467,11.2781,133,792
0.0232019,1e-05,1114520,3.69729,5.75246,139,811
0.0164062,1e-05,2228632,1.36519,2.15844,145,869
0.011601,1e-05,4456856,0.629844,0.984373,299,1045
0.00820312,1e-05,8913304,0.0883621,0.147234,173,1096
0.00580049,1e-05,17826200,0.000182711,0.000362831,169,1072
0.00410156,1e-05,35651992,4.46836e-08,1.25114e-05,160,1222
0.00290024,1e-05,71303576,4.46836e-08,1.25114e-05,254,1085
0.742462,0.002,792,1508.73,2385.24,74,682
0.525,0.002,1368,1083.11,1713.18,78,720
0.371231,0.002,2520,575.991,910.229,74,794
0.2625,0.002,4824,327.378,516.359,75,710
0.185616,0.002,9432,211.498,333.156,79,866
0.13125,0.002,18648,131.861,208.399,84,839
0.0928078,0.002,37080,92.9996,146.179,144,850
0.065625,0.002,73944,48.0952,75.8241,102,1271
0.0464039,0.002,147672,24.9028,39.2307,88,1507
0.0328125,0.002,295128,11.5341,18.0591,177,1172
0.0232019,0.002,590040,4.70337,7.65059,280,1619
0.0164062,0.002,1179864,2.30417,3.67439,76,865
0.011601,0.002,2359512,0.96046,1.4672,81,868
0.00820312,0.002,4718808,0.104654,0.164638,84,811
0.00580049,0.002,9437400,5.11381e-05,0.000100091,88,824
0.00410156,0.002,18874584,4.46836e-08,1.25114e-05,92,844
0.00290024,0.002,37748952,4.46836e-08,1.25114e-05,96,844
0.742462,0.03125,440,1732.86,2731.29,55,768
0.525,0.03125,760,1417.91,2237.34,54,692
0.371231,0.03125,1400,846.964,1334.66,54,658
0.2625,0.03125,2680,483.653,763.383,57,695
0.185616,0.03125,5240,284.58,448.881,51,660
0.13125,0.03125,10360,183.918,291.343,53,682
0.0928078,0.03125,20600,107.715,170.313,54,658
0.065625,0.03125,41080,64.9468,101.948,54,659
0.0464039,0.03125,82040,29.4199,46.9188,55,658
0.0328125,0.03125,163960,16.2184,25.5339,54,675
0.0232019,0.03125,327800,7.40939,11.7838,55,674
0.0164062,0.03125,655480,3.52567,5.40736,55,685
0.011601,0.03125,1310840,1.62143,2.6559,55,706
0.00820312,0.03125,2621560,0.420567,0.671012,65,986
0.00580049,0.03125,5243000,0.114058,0.173458,137,1441
0.00410156,0.03125,10485880,4.46836e-08,1.25114e-05,78,1448
0.00290024,0.03125,20971640,4.46836e-08,1.25114e-05,133,896
0.742462,0.125,264,1841.77,2910.23,60,1248
0.525,0.125,456,2000.72,3160.6,87,1692
0.371231,0.125,840,1196.86,1888.68,45,834
0.2625,0.125,1608,658.635,1040.58,54,682
0.185616,0.125,3144,399.993,633.31,46,668
0.13125,0.125,6216,228.669,359.766,45,695
0.0928078,0.125,12360,129.611,204.495,45,652
0.065625,0.125,24648,86.7386,136.053,57,1440
0.0464039,0.125,49224,49.602,77.3416,60,1624
0.0328125,0.125,98376,25.2361,39.0886,59,1780
0.0232019,0.125,196680,12.3592,19.1723,96,1519
0.0164062,0.125,393288,5.9065,8.81338,106,1192
0.011601,0.125,786504,2.29724,3.55038,127,809
0.00820312,0.125,1572936,1.58444,2.80276,50,834
0.00580049,0.125,3145800,0.0848281,0.134248,59,826
0.00410156,0.125,6291528,4.46836e-08,1.25114e-05,49,774
0.00290024,0.125,12582984,4.46836e-08,1.25114e-05,70,869
